observation_date,source,series_id,maturity,rate_bps
2024-08-23,NYFED,EFFR,ON,533
2024-08-23,NYFED,SOFR,ON,533
2024-08-23,UST,DGS2,2Y,390
2024-08-23,UST,DGS5,5Y,365
2024-08-26,NYFED,EFFR,ON,533
2024-08-26,NYFED,SOFR,ON,534
2024-08-26,UST,DGS2,2Y,391
2024-08-26,UST,DGS5,5Y,366
2024-08-27,NYFED,EFFR,ON,533
2024-08-27,NYFED,SOFR,ON,535
2024-08-27,UST,DGS2,2Y,383
2024-08-27,UST,DGS5,5Y,366
2024-08-28,NYFED,EFFR,ON,533
2024-08-28,NYFED,SOFR,ON,535
2024-08-28,UST,DGS2,2Y,383
2024-08-28,UST,DGS5,5Y,363
2024-08-29,NYFED,EFFR,ON,533
2024-08-29,NYFED,SOFR,ON,533
2024-08-29,UST,DGS2,2Y,387
2024-08-29,UST,DGS5,5Y,366
2024-08-30,NYFED,EFFR,ON,533
2024-08-30,NYFED,SOFR,ON,532
2024-08-30,UST,DGS2,2Y,391
2024-08-30,UST,DGS5,5Y,371
2024-09-03,NYFED,EFFR,ON,533
2024-09-03,NYFED,SOFR,ON,534
2024-09-03,UST,DGS2,2Y,388
2024-09-03,UST,DGS5,5Y,365
2024-09-04,NYFED,EFFR,ON,533
2024-09-04,NYFED,SOFR,ON,535
2024-09-04,UST,DGS2,2Y,376
2024-09-04,UST,DGS5,5Y,356
2024-09-05,NYFED,EFFR,ON,533
2024-09-05,NYFED,SOFR,ON,535
2024-09-05,UST,DGS2,2Y,375
2024-09-05,UST,DGS5,5Y,354
2024-09-06,NYFED,EFFR,ON,533
2024-09-06,NYFED,SOFR,ON,534
2024-09-06,UST,DGS2,2Y,366
2024-09-06,UST,DGS5,5Y,350
2024-09-09,NYFED,EFFR,ON,533
2024-09-09,NYFED,SOFR,ON,534
2024-09-09,UST,DGS2,2Y,368
2024-09-09,UST,DGS5,5Y,349
2024-09-10,NYFED,EFFR,ON,533
2024-09-10,NYFED,SOFR,ON,533
2024-09-10,UST,DGS2,2Y,359
2024-09-10,UST,DGS5,5Y,343
2024-09-11,NYFED,EFFR,ON,533
2024-09-11,NYFED,SOFR,ON,532
2024-09-11,UST,DGS2,2Y,362
2024-09-11,UST,DGS5,5Y,345
2024-09-12,NYFED,EFFR,ON,533
2024-09-12,NYFED,SOFR,ON,533
2024-09-12,UST,DGS2,2Y,364
2024-09-12,UST,DGS5,5Y,347
2024-09-13,NYFED,EFFR,ON,533
2024-09-13,NYFED,SOFR,ON,533
2024-09-13,UST,DGS2,2Y,357
2024-09-13,UST,DGS5,5Y,343
2024-09-16,NYFED,EFFR,ON,533
2024-09-16,NYFED,SOFR,ON,538
2024-09-16,UST,DGS2,2Y,356
2024-09-16,UST,DGS5,5Y,341
2024-09-17,NYFED,EFFR,ON,533
2024-09-17,NYFED,SOFR,ON,538
2024-09-17,UST,DGS2,2Y,359
2024-09-17,UST,DGS5,5Y,344
2024-09-18,NYFED,EFFR,ON,533
2024-09-18,NYFED,SOFR,ON,533
2024-09-18,UST,DGS2,2Y,361
2024-09-18,UST,DGS5,5Y,347
2024-09-19,NYFED,EFFR,ON,483
2024-09-19,NYFED,SOFR,ON,482
2024-09-19,UST,DGS2,2Y,359
2024-09-19,UST,DGS5,5Y,349
2024-09-20,NYFED,EFFR,ON,483
2024-09-20,NYFED,SOFR,ON,483
2024-09-20,UST,DGS2,2Y,355
2024-09-20,UST,DGS5,5Y,348
2024-09-23,NYFED,EFFR,ON,483
2024-09-23,NYFED,SOFR,ON,483
2024-09-23,UST,DGS2,2Y,357
2024-09-23,UST,DGS5,5Y,351
2024-09-24,NYFED,EFFR,ON,483
2024-09-24,NYFED,SOFR,ON,484
2024-09-24,UST,DGS2,2Y,349
2024-09-24,UST,DGS5,5Y,347
2024-09-25,NYFED,EFFR,ON,483
2024-09-25,NYFED,SOFR,ON,484
2024-09-25,UST,DGS2,2Y,353
2024-09-25,UST,DGS5,5Y,352
2024-09-26,NYFED,EFFR,ON,483
2024-09-26,NYFED,SOFR,ON,483
2024-09-26,UST,DGS2,2Y,360
2024-09-26,UST,DGS5,5Y,355
2024-09-27,NYFED,EFFR,ON,483
2024-09-27,NYFED,SOFR,ON,484
2024-09-27,UST,DGS2,2Y,355
2024-09-27,UST,DGS5,5Y,350
2024-09-30,NYFED,EFFR,ON,483
2024-09-30,NYFED,SOFR,ON,496
2024-09-30,UST,DGS2,2Y,366
2024-09-30,UST,DGS5,5Y,358
2024-10-01,NYFED,EFFR,ON,483
2024-10-01,NYFED,SOFR,ON,505
2024-10-01,UST,DGS2,2Y,361
2024-10-01,UST,DGS5,5Y,351
2024-10-02,NYFED,EFFR,ON,483
2024-10-02,NYFED,SOFR,ON,492
2024-10-02,UST,DGS2,2Y,363
2024-10-02,UST,DGS5,5Y,355
2024-10-03,NYFED,EFFR,ON,483
2024-10-03,NYFED,SOFR,ON,485
2024-10-03,UST,DGS2,2Y,370
2024-10-03,UST,DGS5,5Y,362
2024-10-04,NYFED,EFFR,ON,483
2024-10-04,NYFED,SOFR,ON,483
2024-10-04,UST,DGS2,2Y,393
2024-10-04,UST,DGS5,5Y,381
2024-10-07,NYFED,EFFR,ON,483
2024-10-07,NYFED,SOFR,ON,483
2024-10-07,UST,DGS2,2Y,399
2024-10-07,UST,DGS5,5Y,386
2024-10-08,NYFED,EFFR,ON,483
2024-10-08,NYFED,SOFR,ON,484
2024-10-08,UST,DGS2,2Y,398
2024-10-08,UST,DGS5,5Y,386
2024-10-09,NYFED,EFFR,ON,483
2024-10-09,NYFED,SOFR,ON,483
2024-10-09,UST,DGS2,2Y,399
2024-10-09,UST,DGS5,5Y,391
2024-10-10,NYFED,EFFR,ON,483
2024-10-10,NYFED,SOFR,ON,482
2024-10-10,UST,DGS2,2Y,398
2024-10-10,UST,DGS5,5Y,391
2024-10-11,NYFED,EFFR,ON,483
2024-10-11,NYFED,SOFR,ON,481
2024-10-11,UST,DGS2,2Y,395
2024-10-11,UST,DGS5,5Y,388
2024-10-15,NYFED,EFFR,ON,483
2024-10-15,NYFED,SOFR,ON,486
2024-10-15,UST,DGS2,2Y,395
2024-10-15,UST,DGS5,5Y,386
2024-10-16,NYFED,EFFR,ON,483
2024-10-16,NYFED,SOFR,ON,486
2024-10-16,UST,DGS2,2Y,393
2024-10-16,UST,DGS5,5Y,384
2024-10-17,NYFED,EFFR,ON,483
2024-10-17,NYFED,SOFR,ON,485
2024-10-17,UST,DGS2,2Y,396
2024-10-17,UST,DGS5,5Y,390
2024-10-18,NYFED,EFFR,ON,483
2024-10-18,NYFED,SOFR,ON,484
2024-10-18,UST,DGS2,2Y,395
2024-10-18,UST,DGS5,5Y,388
2024-10-21,NYFED,EFFR,ON,483
2024-10-21,NYFED,SOFR,ON,482
2024-10-21,UST,DGS2,2Y,402
2024-10-21,UST,DGS5,5Y,398
2024-10-22,NYFED,EFFR,ON,483
2024-10-22,NYFED,SOFR,ON,483
2024-10-22,UST,DGS2,2Y,403
2024-10-22,UST,DGS5,5Y,400
2024-10-23,NYFED,EFFR,ON,483
2024-10-23,NYFED,SOFR,ON,483
2024-10-23,UST,DGS2,2Y,407
2024-10-23,UST,DGS5,5Y,405
2024-10-24,NYFED,EFFR,ON,483
2024-10-24,NYFED,SOFR,ON,483
2024-10-24,UST,DGS2,2Y,407
2024-10-24,UST,DGS5,5Y,403
2024-10-25,NYFED,EFFR,ON,483
2024-10-25,NYFED,SOFR,ON,483
2024-10-25,UST,DGS2,2Y,411
2024-10-25,UST,DGS5,5Y,407
2024-10-28,NYFED,EFFR,ON,483
2024-10-28,NYFED,SOFR,ON,482
2024-10-28,UST,DGS2,2Y,412
2024-10-28,UST,DGS5,5Y,411
2024-10-29,NYFED,EFFR,ON,483
2024-10-29,NYFED,SOFR,ON,482
2024-10-29,UST,DGS2,2Y,411
2024-10-29,UST,DGS5,5Y,411
2024-10-30,NYFED,EFFR,ON,483
2024-10-30,NYFED,SOFR,ON,481
2024-10-30,UST,DGS2,2Y,415
2024-10-30,UST,DGS5,5Y,414
2024-10-31,NYFED,EFFR,ON,483
2024-10-31,NYFED,SOFR,ON,490
2024-10-31,UST,DGS2,2Y,416
2024-10-31,UST,DGS5,5Y,415
2024-11-01,NYFED,EFFR,ON,483
2024-11-01,NYFED,SOFR,ON,486
2024-11-01,UST,DGS2,2Y,421
2024-11-01,UST,DGS5,5Y,422
2024-11-04,NYFED,EFFR,ON,483
2024-11-04,NYFED,SOFR,ON,482
2024-11-04,UST,DGS2,2Y,417
2024-11-04,UST,DGS5,5Y,417
2024-11-05,NYFED,EFFR,ON,483
2024-11-05,NYFED,SOFR,ON,482
2024-11-05,UST,DGS2,2Y,419
2024-11-05,UST,DGS5,5Y,416
2024-11-06,NYFED,EFFR,ON,483
2024-11-06,NYFED,SOFR,ON,481
2024-11-06,UST,DGS2,2Y,427
2024-11-06,UST,DGS5,5Y,427
2024-11-07,NYFED,EFFR,ON,483
2024-11-07,NYFED,SOFR,ON,482
2024-11-07,UST,DGS2,2Y,421
2024-11-07,UST,DGS5,5Y,417
2024-11-08,NYFED,EFFR,ON,458
2024-11-08,NYFED,SOFR,ON,460
2024-11-08,UST,DGS2,2Y,426
2024-11-08,UST,DGS5,5Y,420
2024-11-12,NYFED,EFFR,ON,458
2024-11-12,NYFED,SOFR,ON,460
2024-11-12,UST,DGS2,2Y,434
2024-11-12,UST,DGS5,5Y,432
2024-11-13,NYFED,EFFR,ON,458
2024-11-13,NYFED,SOFR,ON,459
2024-11-13,UST,DGS2,2Y,427
2024-11-13,UST,DGS5,5Y,430
2024-11-14,NYFED,EFFR,ON,458
2024-11-14,NYFED,SOFR,ON,458
2024-11-14,UST,DGS2,2Y,434
2024-11-14,UST,DGS5,5Y,432
2024-11-15,NYFED,EFFR,ON,458
2024-11-15,NYFED,SOFR,ON,457
2024-11-15,UST,DGS2,2Y,431
2024-11-15,UST,DGS5,5Y,430
2024-11-18,NYFED,EFFR,ON,458
2024-11-18,NYFED,SOFR,ON,457
2024-11-18,UST,DGS2,2Y,429
2024-11-18,UST,DGS5,5Y,428
2024-11-19,NYFED,EFFR,ON,458
2024-11-19,NYFED,SOFR,ON,457
2024-11-19,UST,DGS2,2Y,427
2024-11-19,UST,DGS5,5Y,425
2024-11-20,NYFED,EFFR,ON,458
2024-11-20,NYFED,SOFR,ON,456
2024-11-20,UST,DGS2,2Y,431
2024-11-20,UST,DGS5,5Y,428
2024-11-21,NYFED,EFFR,ON,458
2024-11-21,NYFED,SOFR,ON,457
2024-11-21,UST,DGS2,2Y,434
2024-11-21,UST,DGS5,5Y,430
2024-11-22,NYFED,EFFR,ON,458
2024-11-22,NYFED,SOFR,ON,457
2024-11-22,UST,DGS2,2Y,437
2024-11-22,UST,DGS5,5Y,430
2024-11-25,NYFED,EFFR,ON,458
2024-11-25,NYFED,SOFR,ON,458
2024-11-25,UST,DGS2,2Y,421
2024-11-25,UST,DGS5,5Y,417
2024-11-26,NYFED,EFFR,ON,458
2024-11-26,NYFED,SOFR,ON,458
2024-11-26,UST,DGS2,2Y,421
2024-11-26,UST,DGS5,5Y,417
2024-11-27,NYFED,EFFR,ON,458
2024-11-27,NYFED,SOFR,ON,457
2024-11-27,UST,DGS2,2Y,419
2024-11-27,UST,DGS5,5Y,411
2024-11-29,NYFED,EFFR,ON,458
2024-11-29,NYFED,SOFR,ON,459
2024-11-29,UST,DGS2,2Y,413
2024-11-29,UST,DGS5,5Y,405
2024-12-02,NYFED,EFFR,ON,458
2024-12-02,NYFED,SOFR,ON,464
2024-12-02,UST,DGS2,2Y,417
2024-12-02,UST,DGS5,5Y,408
2024-12-03,NYFED,EFFR,ON,458
2024-12-03,NYFED,SOFR,ON,464
2024-12-03,UST,DGS2,2Y,417
2024-12-03,UST,DGS5,5Y,411
2024-12-04,NYFED,EFFR,ON,458
2024-12-04,NYFED,SOFR,ON,459
2024-12-04,UST,DGS2,2Y,413
2024-12-04,UST,DGS5,5Y,407
2024-12-05,NYFED,EFFR,ON,458
2024-12-05,NYFED,SOFR,ON,459
2024-12-05,UST,DGS2,2Y,415
2024-12-05,UST,DGS5,5Y,407
2024-12-06,NYFED,EFFR,ON,458
2024-12-06,NYFED,SOFR,ON,460
2024-12-06,UST,DGS2,2Y,410
2024-12-06,UST,DGS5,5Y,403
2024-12-09,NYFED,EFFR,ON,458
2024-12-09,NYFED,SOFR,ON,463
2024-12-09,UST,DGS2,2Y,413
2024-12-09,UST,DGS5,5Y,407
2024-12-10,NYFED,EFFR,ON,458
2024-12-10,NYFED,SOFR,ON,464
2024-12-10,UST,DGS2,2Y,415
2024-12-10,UST,DGS5,5Y,409
2024-12-11,NYFED,EFFR,ON,458
2024-12-11,NYFED,SOFR,ON,462
2024-12-11,UST,DGS2,2Y,415
2024-12-11,UST,DGS5,5Y,413
2024-12-12,NYFED,EFFR,ON,458
2024-12-12,NYFED,SOFR,ON,462
2024-12-12,UST,DGS2,2Y,418
2024-12-12,UST,DGS5,5Y,418
2024-12-13,NYFED,EFFR,ON,458
2024-12-13,NYFED,SOFR,ON,460
2024-12-13,UST,DGS2,2Y,425
2024-12-13,UST,DGS5,5Y,425
2024-12-16,NYFED,EFFR,ON,458
2024-12-16,NYFED,SOFR,ON,465
2024-12-16,UST,DGS2,2Y,425
2024-12-16,UST,DGS5,5Y,425
2024-12-17,NYFED,EFFR,ON,458
2024-12-17,NYFED,SOFR,ON,462
2024-12-17,UST,DGS2,2Y,425
2024-12-17,UST,DGS5,5Y,426
2024-12-18,NYFED,EFFR,ON,458
2024-12-18,NYFED,SOFR,ON,457
2024-12-18,UST,DGS2,2Y,435
2024-12-18,UST,DGS5,5Y,440
2024-12-19,NYFED,EFFR,ON,433
2024-12-19,NYFED,SOFR,ON,430
2024-12-19,UST,DGS2,2Y,432
2024-12-19,UST,DGS5,5Y,443
2024-12-20,NYFED,EFFR,ON,433
2024-12-20,NYFED,SOFR,ON,430
2024-12-20,UST,DGS2,2Y,430
2024-12-20,UST,DGS5,5Y,437
2024-12-23,NYFED,EFFR,ON,433
2024-12-23,NYFED,SOFR,ON,431
2024-12-23,UST,DGS2,2Y,430
2024-12-23,UST,DGS5,5Y,444
2024-12-24,NYFED,EFFR,ON,433
2024-12-24,NYFED,SOFR,ON,440
2024-12-24,UST,DGS2,2Y,429
2024-12-24,UST,DGS5,5Y,443
2024-12-26,NYFED,EFFR,ON,433
2024-12-26,NYFED,SOFR,ON,453
2024-12-26,UST,DGS2,2Y,430
2024-12-26,UST,DGS5,5Y,442
2024-12-27,NYFED,EFFR,ON,433
2024-12-27,NYFED,SOFR,ON,446
2024-12-27,UST,DGS2,2Y,431
2024-12-27,UST,DGS5,5Y,445
2024-12-30,NYFED,EFFR,ON,433
2024-12-30,NYFED,SOFR,ON,437
2024-12-30,UST,DGS2,2Y,424
2024-12-30,UST,DGS5,5Y,437
2024-12-31,NYFED,EFFR,ON,433
2024-12-31,NYFED,SOFR,ON,449
2024-12-31,UST,DGS2,2Y,425
2024-12-31,UST,DGS5,5Y,438
