observation_date,source,series_id,maturity,rate_bps
2018-09-14,UST,DGS2,2Y,278
2018-09-14,UST,DGS5,5Y,290
2018-09-17,NYFED,EFFR,ON,192
2018-09-17,NYFED,SOFR,ON,200
2018-09-17,UST,DGS2,2Y,278
2018-09-17,UST,DGS5,5Y,289
2018-09-18,NYFED,EFFR,ON,192
2018-09-18,NYFED,SOFR,ON,194
2018-09-18,UST,DGS2,2Y,281
2018-09-18,UST,DGS5,5Y,294
2018-09-19,NYFED,EFFR,ON,192
2018-09-19,NYFED,SOFR,ON,192
2018-09-19,UST,DGS2,2Y,281
2018-09-19,UST,DGS5,5Y,296
2018-09-20,NYFED,EFFR,ON,192
2018-09-20,NYFED,SOFR,ON,192
2018-09-20,UST,DGS2,2Y,281
2018-09-20,UST,DGS5,5Y,296
2018-09-21,NYFED,EFFR,ON,192
2018-09-21,NYFED,SOFR,ON,192
2018-09-21,UST,DGS2,2Y,281
2018-09-21,UST,DGS5,5Y,295
2018-09-24,NYFED,EFFR,ON,193
2018-09-24,NYFED,SOFR,ON,195
2018-09-24,UST,DGS2,2Y,283
2018-09-24,UST,DGS5,5Y,296
2018-09-25,NYFED,EFFR,ON,193
2018-09-25,NYFED,SOFR,ON,193
2018-09-25,UST,DGS2,2Y,283
2018-09-25,UST,DGS5,5Y,299
2018-09-26,NYFED,EFFR,ON,193
2018-09-26,NYFED,SOFR,ON,192
2018-09-26,UST,DGS2,2Y,283
2018-09-26,UST,DGS5,5Y,296
2018-09-27,NYFED,EFFR,ON,218
2018-09-27,NYFED,SOFR,ON,216
2018-09-27,UST,DGS2,2Y,283
2018-09-27,UST,DGS5,5Y,296
2018-09-28,NYFED,EFFR,ON,218
2018-09-28,NYFED,SOFR,ON,225
2018-09-28,UST,DGS2,2Y,281
2018-09-28,UST,DGS5,5Y,294
2018-10-01,NYFED,EFFR,ON,218
2018-10-01,NYFED,SOFR,ON,222
2018-10-01,UST,DGS2,2Y,282
2018-10-01,UST,DGS5,5Y,296
2018-10-02,NYFED,EFFR,ON,218
2018-10-02,NYFED,SOFR,ON,220
2018-10-02,UST,DGS2,2Y,282
2018-10-02,UST,DGS5,5Y,294
2018-10-03,NYFED,EFFR,ON,218
2018-10-03,NYFED,SOFR,ON,220
2018-10-03,UST,DGS2,2Y,285
2018-10-03,UST,DGS5,5Y,302
2018-10-04,NYFED,EFFR,ON,218
2018-10-04,NYFED,SOFR,ON,218
2018-10-04,UST,DGS2,2Y,287
2018-10-04,UST,DGS5,5Y,305
2018-10-05,NYFED,EFFR,ON,218
2018-10-05,NYFED,SOFR,ON,216
2018-10-05,UST,DGS2,2Y,288
2018-10-05,UST,DGS5,5Y,307
2018-10-09,NYFED,EFFR,ON,218
2018-10-09,NYFED,SOFR,ON,215
2018-10-09,UST,DGS2,2Y,288
2018-10-09,UST,DGS5,5Y,305
2018-10-10,NYFED,EFFR,ON,218
2018-10-10,NYFED,SOFR,ON,215
2018-10-10,UST,DGS2,2Y,288
2018-10-10,UST,DGS5,5Y,305
2018-10-11,NYFED,EFFR,ON,218
2018-10-11,NYFED,SOFR,ON,217
2018-10-11,UST,DGS2,2Y,285
2018-10-11,UST,DGS5,5Y,300
2018-10-12,NYFED,EFFR,ON,218
2018-10-12,NYFED,SOFR,ON,218
2018-10-12,UST,DGS2,2Y,285
2018-10-12,UST,DGS5,5Y,300
2018-10-15,NYFED,EFFR,ON,218
2018-10-15,NYFED,SOFR,ON,221
2018-10-15,UST,DGS2,2Y,285
2018-10-15,UST,DGS5,5Y,301
2018-10-16,NYFED,EFFR,ON,218
2018-10-16,NYFED,SOFR,ON,218
2018-10-16,UST,DGS2,2Y,287
2018-10-16,UST,DGS5,5Y,302
2018-10-17,NYFED,EFFR,ON,219
2018-10-17,NYFED,SOFR,ON,218
2018-10-17,UST,DGS2,2Y,289
2018-10-17,UST,DGS5,5Y,304
2018-10-18,NYFED,EFFR,ON,219
2018-10-18,NYFED,SOFR,ON,219
2018-10-18,UST,DGS2,2Y,287
2018-10-18,UST,DGS5,5Y,303
2018-10-19,NYFED,EFFR,ON,219
2018-10-19,NYFED,SOFR,ON,219
2018-10-19,UST,DGS2,2Y,292
2018-10-19,UST,DGS5,5Y,305
2018-10-22,NYFED,EFFR,ON,219
2018-10-22,NYFED,SOFR,ON,218
2018-10-22,UST,DGS2,2Y,292
2018-10-22,UST,DGS5,5Y,305
2018-10-23,NYFED,EFFR,ON,220
2018-10-23,NYFED,SOFR,ON,217
2018-10-23,UST,DGS2,2Y,289
2018-10-23,UST,DGS5,5Y,301
2018-10-24,NYFED,EFFR,ON,220
2018-10-24,NYFED,SOFR,ON,218
2018-10-24,UST,DGS2,2Y,284
2018-10-24,UST,DGS5,5Y,294
2018-10-25,NYFED,EFFR,ON,220
2018-10-25,NYFED,SOFR,ON,219
2018-10-25,UST,DGS2,2Y,286
2018-10-25,UST,DGS5,5Y,298
2018-10-26,NYFED,EFFR,ON,220
2018-10-26,NYFED,SOFR,ON,219
2018-10-26,UST,DGS2,2Y,281
2018-10-26,UST,DGS5,5Y,291
2018-10-29,NYFED,EFFR,ON,220
2018-10-29,NYFED,SOFR,ON,218
2018-10-29,UST,DGS2,2Y,281
2018-10-29,UST,DGS5,5Y,291
2018-10-30,NYFED,EFFR,ON,220
2018-10-30,NYFED,SOFR,ON,218
2018-10-30,UST,DGS2,2Y,284
2018-10-30,UST,DGS5,5Y,294
2018-10-31,NYFED,EFFR,ON,220
2018-10-31,NYFED,SOFR,ON,222
2018-10-31,UST,DGS2,2Y,287
2018-10-31,UST,DGS5,5Y,298
2018-11-01,NYFED,EFFR,ON,220
2018-11-01,NYFED,SOFR,ON,222
2018-11-01,UST,DGS2,2Y,284
2018-11-01,UST,DGS5,5Y,296
2018-11-02,NYFED,EFFR,ON,219
2018-11-02,NYFED,SOFR,ON,225
2018-11-02,UST,DGS2,2Y,291
2018-11-02,UST,DGS5,5Y,304
2018-11-05,NYFED,EFFR,ON,220
2018-11-05,NYFED,SOFR,ON,224
2018-11-05,UST,DGS2,2Y,291
2018-11-05,UST,DGS5,5Y,303
2018-11-06,NYFED,EFFR,ON,220
2018-11-06,NYFED,SOFR,ON,222
2018-11-06,UST,DGS2,2Y,293
2018-11-06,UST,DGS5,5Y,305
2018-11-07,NYFED,EFFR,ON,220
2018-11-07,NYFED,SOFR,ON,218
2018-11-07,UST,DGS2,2Y,296
2018-11-07,UST,DGS5,5Y,307
2018-11-08,NYFED,EFFR,ON,220
2018-11-08,NYFED,SOFR,ON,221
2018-11-08,UST,DGS2,2Y,298
2018-11-08,UST,DGS5,5Y,309
2018-11-09,NYFED,EFFR,ON,219
2018-11-09,NYFED,SOFR,ON,220
2018-11-09,UST,DGS2,2Y,294
2018-11-09,UST,DGS5,5Y,305
2018-11-13,NYFED,EFFR,ON,220
2018-11-13,NYFED,SOFR,ON,220
2018-11-13,UST,DGS2,2Y,289
2018-11-13,UST,DGS5,5Y,299
2018-11-14,NYFED,EFFR,ON,220
2018-11-14,NYFED,SOFR,ON,220
2018-11-14,UST,DGS2,2Y,286
2018-11-14,UST,DGS5,5Y,295
2018-11-15,NYFED,EFFR,ON,220
2018-11-15,NYFED,SOFR,ON,228
2018-11-15,UST,DGS2,2Y,286
2018-11-15,UST,DGS5,5Y,294
2018-11-16,NYFED,EFFR,ON,220
2018-11-16,NYFED,SOFR,ON,226
2018-11-16,UST,DGS2,2Y,281
2018-11-16,UST,DGS5,5Y,290
2018-11-19,NYFED,EFFR,ON,220
2018-11-19,NYFED,SOFR,ON,224
2018-11-19,UST,DGS2,2Y,279
2018-11-19,UST,DGS5,5Y,287
2018-11-20,NYFED,EFFR,ON,220
2018-11-20,NYFED,SOFR,ON,220
2018-11-20,UST,DGS2,2Y,279
2018-11-20,UST,DGS5,5Y,288
2018-11-21,NYFED,EFFR,ON,220
2018-11-21,NYFED,SOFR,ON,218
2018-11-21,UST,DGS2,2Y,281
2018-11-21,UST,DGS5,5Y,289
2018-11-23,NYFED,EFFR,ON,220
2018-11-23,NYFED,SOFR,ON,223
2018-11-23,UST,DGS2,2Y,281
2018-11-23,UST,DGS5,5Y,288
2018-11-26,NYFED,EFFR,ON,220
2018-11-26,NYFED,SOFR,ON,220
2018-11-26,UST,DGS2,2Y,284
2018-11-26,UST,DGS5,5Y,290
2018-11-27,NYFED,EFFR,ON,220
2018-11-27,NYFED,SOFR,ON,219
2018-11-27,UST,DGS2,2Y,283
2018-11-27,UST,DGS5,5Y,289
2018-11-28,NYFED,EFFR,ON,220
2018-11-28,NYFED,SOFR,ON,219
2018-11-28,UST,DGS2,2Y,281
2018-11-28,UST,DGS5,5Y,287
2018-11-29,NYFED,EFFR,ON,220
2018-11-29,NYFED,SOFR,ON,224
2018-11-29,UST,DGS2,2Y,281
2018-11-29,UST,DGS5,5Y,285
2018-11-30,NYFED,EFFR,ON,220
2018-11-30,NYFED,SOFR,ON,228
2018-11-30,UST,DGS2,2Y,280
2018-11-30,UST,DGS5,5Y,284
2018-12-03,NYFED,EFFR,ON,219
2018-12-03,NYFED,SOFR,ON,223
2018-12-03,UST,DGS2,2Y,283
2018-12-03,UST,DGS5,5Y,283
2018-12-04,NYFED,EFFR,ON,220
2018-12-04,NYFED,SOFR,ON,227
2018-12-04,UST,DGS2,2Y,280
2018-12-04,UST,DGS5,5Y,279
2018-12-05,NYFED,EFFR,ON,220
2018-12-06,NYFED,EFFR,ON,220
2018-12-06,NYFED,SOFR,ON,234
2018-12-06,UST,DGS2,2Y,275
2018-12-06,UST,DGS5,5Y,275
2018-12-07,NYFED,EFFR,ON,219
2018-12-07,NYFED,SOFR,ON,230
2018-12-07,UST,DGS2,2Y,272
2018-12-07,UST,DGS5,5Y,270
2018-12-10,NYFED,EFFR,ON,220
2018-12-10,NYFED,SOFR,ON,222
2018-12-10,UST,DGS2,2Y,272
2018-12-10,UST,DGS5,5Y,271
2018-12-11,NYFED,EFFR,ON,219
2018-12-11,NYFED,SOFR,ON,219
2018-12-11,UST,DGS2,2Y,278
2018-12-11,UST,DGS5,5Y,275
2018-12-12,NYFED,EFFR,ON,219
2018-12-12,NYFED,SOFR,ON,220
2018-12-12,UST,DGS2,2Y,277
2018-12-12,UST,DGS5,5Y,277
2018-12-13,NYFED,EFFR,ON,219
2018-12-13,NYFED,SOFR,ON,221
2018-12-13,UST,DGS2,2Y,275
2018-12-13,UST,DGS5,5Y,275
2018-12-14,NYFED,EFFR,ON,219
2018-12-14,NYFED,SOFR,ON,221
2018-12-14,UST,DGS2,2Y,273
2018-12-14,UST,DGS5,5Y,273
2018-12-17,NYFED,EFFR,ON,220
2018-12-17,NYFED,SOFR,ON,231
2018-12-17,UST,DGS2,2Y,270
2018-12-17,UST,DGS5,5Y,269
2018-12-18,NYFED,EFFR,ON,220
2018-12-18,NYFED,SOFR,ON,232
2018-12-18,UST,DGS2,2Y,265
2018-12-18,UST,DGS5,5Y,265
2018-12-19,NYFED,EFFR,ON,220
2018-12-19,NYFED,SOFR,ON,230
2018-12-19,UST,DGS2,2Y,263
2018-12-19,UST,DGS5,5Y,262
2018-12-20,NYFED,EFFR,ON,240
2018-12-20,NYFED,SOFR,ON,241
2018-12-20,UST,DGS2,2Y,267
2018-12-20,UST,DGS5,5Y,265
2018-12-21,NYFED,EFFR,ON,240
2018-12-21,NYFED,SOFR,ON,240
2018-12-21,UST,DGS2,2Y,263
2018-12-21,UST,DGS5,5Y,264
2018-12-24,NYFED,EFFR,ON,240
2018-12-24,NYFED,SOFR,ON,241
2018-12-24,UST,DGS2,2Y,255
2018-12-24,UST,DGS5,5Y,258
2018-12-26,NYFED,EFFR,ON,240
2018-12-26,NYFED,SOFR,ON,244
2018-12-26,UST,DGS2,2Y,261
2018-12-26,UST,DGS5,5Y,267
2018-12-27,NYFED,EFFR,ON,240
2018-12-27,NYFED,SOFR,ON,244
2018-12-27,UST,DGS2,2Y,256
2018-12-27,UST,DGS5,5Y,260
2018-12-28,NYFED,EFFR,ON,240
2018-12-28,NYFED,SOFR,ON,246
2018-12-28,UST,DGS2,2Y,252
2018-12-28,UST,DGS5,5Y,256
2018-12-31,NYFED,EFFR,ON,240
2018-12-31,NYFED,SOFR,ON,300
2018-12-31,UST,DGS2,2Y,248
2018-12-31,UST,DGS5,5Y,251
