observation_date,source,series_id,maturity,rate_bps
2022-08-25,NYFED,EFFR,ON,233
2022-08-25,NYFED,SOFR,ON,228
2022-08-25,UST,DGS2,2Y,335
2022-08-25,UST,DGS5,5Y,315
2022-08-26,NYFED,EFFR,ON,233
2022-08-26,NYFED,SOFR,ON,228
2022-08-26,UST,DGS2,2Y,337
2022-08-26,UST,DGS5,5Y,320
2022-08-29,NYFED,EFFR,ON,233
2022-08-29,NYFED,SOFR,ON,228
2022-08-29,UST,DGS2,2Y,342
2022-08-29,UST,DGS5,5Y,327
2022-08-30,NYFED,EFFR,ON,233
2022-08-30,NYFED,SOFR,ON,229
2022-08-30,UST,DGS2,2Y,346
2022-08-30,UST,DGS5,5Y,327
2022-08-31,NYFED,EFFR,ON,233
2022-08-31,NYFED,SOFR,ON,229
2022-08-31,UST,DGS2,2Y,345
2022-08-31,UST,DGS5,5Y,330
2022-09-01,NYFED,EFFR,ON,233
2022-09-01,NYFED,SOFR,ON,229
2022-09-01,UST,DGS2,2Y,351
2022-09-01,UST,DGS5,5Y,339
2022-09-02,NYFED,EFFR,ON,233
2022-09-02,NYFED,SOFR,ON,229
2022-09-02,UST,DGS2,2Y,340
2022-09-02,UST,DGS5,5Y,330
2022-09-06,NYFED,EFFR,ON,233
2022-09-06,NYFED,SOFR,ON,229
2022-09-06,UST,DGS2,2Y,350
2022-09-06,UST,DGS5,5Y,343
2022-09-07,NYFED,EFFR,ON,233
2022-09-07,NYFED,SOFR,ON,228
2022-09-07,UST,DGS2,2Y,345
2022-09-07,UST,DGS5,5Y,337
2022-09-08,NYFED,EFFR,ON,233
2022-09-08,NYFED,SOFR,ON,228
2022-09-08,UST,DGS2,2Y,348
2022-09-08,UST,DGS5,5Y,339
2022-09-09,NYFED,EFFR,ON,233
2022-09-09,NYFED,SOFR,ON,228
2022-09-09,UST,DGS2,2Y,356
2022-09-09,UST,DGS5,5Y,345
2022-09-12,NYFED,EFFR,ON,233
2022-09-12,NYFED,SOFR,ON,228
2022-09-12,UST,DGS2,2Y,358
2022-09-12,UST,DGS5,5Y,347
2022-09-13,NYFED,EFFR,ON,233
2022-09-13,NYFED,SOFR,ON,228
2022-09-13,UST,DGS2,2Y,375
2022-09-13,UST,DGS5,5Y,358
2022-09-14,NYFED,EFFR,ON,233
2022-09-14,NYFED,SOFR,ON,227
2022-09-14,UST,DGS2,2Y,378
2022-09-14,UST,DGS5,5Y,360
2022-09-15,NYFED,EFFR,ON,233
2022-09-15,NYFED,SOFR,ON,228
2022-09-15,UST,DGS2,2Y,387
2022-09-15,UST,DGS5,5Y,366
2022-09-16,NYFED,EFFR,ON,233
2022-09-16,NYFED,SOFR,ON,227
2022-09-16,UST,DGS2,2Y,385
2022-09-16,UST,DGS5,5Y,362
2022-09-19,NYFED,EFFR,ON,233
2022-09-19,NYFED,SOFR,ON,227
2022-09-19,UST,DGS2,2Y,395
2022-09-19,UST,DGS5,5Y,369
2022-09-20,NYFED,EFFR,ON,233
2022-09-20,NYFED,SOFR,ON,226
2022-09-20,UST,DGS2,2Y,396
2022-09-20,UST,DGS5,5Y,375
2022-09-21,NYFED,EFFR,ON,233
2022-09-21,NYFED,SOFR,ON,225
2022-09-21,UST,DGS2,2Y,402
2022-09-21,UST,DGS5,5Y,374
2022-09-22,NYFED,EFFR,ON,308
2022-09-22,NYFED,SOFR,ON,299
2022-09-22,UST,DGS2,2Y,411
2022-09-22,UST,DGS5,5Y,391
2022-09-23,NYFED,EFFR,ON,308
2022-09-23,NYFED,SOFR,ON,299
2022-09-23,UST,DGS2,2Y,420
2022-09-23,UST,DGS5,5Y,396
2022-09-26,NYFED,EFFR,ON,308
2022-09-26,NYFED,SOFR,ON,299
2022-09-26,UST,DGS2,2Y,427
2022-09-26,UST,DGS5,5Y,415
2022-09-27,NYFED,EFFR,ON,308
2022-09-27,NYFED,SOFR,ON,298
2022-09-27,UST,DGS2,2Y,430
2022-09-27,UST,DGS5,5Y,421
2022-09-28,NYFED,EFFR,ON,308
2022-09-28,NYFED,SOFR,ON,298
2022-09-28,UST,DGS2,2Y,407
2022-09-28,UST,DGS5,5Y,392
2022-09-29,NYFED,EFFR,ON,308
2022-09-29,NYFED,SOFR,ON,296
2022-09-29,UST,DGS2,2Y,416
2022-09-29,UST,DGS5,5Y,398
2022-09-30,NYFED,EFFR,ON,308
2022-09-30,NYFED,SOFR,ON,298
2022-09-30,UST,DGS2,2Y,422
2022-09-30,UST,DGS5,5Y,406
2022-10-03,NYFED,EFFR,ON,308
2022-10-03,NYFED,SOFR,ON,300
2022-10-03,UST,DGS2,2Y,412
2022-10-03,UST,DGS5,5Y,390
2022-10-04,NYFED,EFFR,ON,308
2022-10-04,NYFED,SOFR,ON,304
2022-10-04,UST,DGS2,2Y,410
2022-10-04,UST,DGS5,5Y,384
2022-10-05,NYFED,EFFR,ON,308
2022-10-05,NYFED,SOFR,ON,304
2022-10-05,UST,DGS2,2Y,415
2022-10-05,UST,DGS5,5Y,396
2022-10-06,NYFED,EFFR,ON,308
2022-10-06,NYFED,SOFR,ON,305
2022-10-06,UST,DGS2,2Y,423
2022-10-06,UST,DGS5,5Y,405
2022-10-07,NYFED,EFFR,ON,308
2022-10-07,NYFED,SOFR,ON,305
2022-10-07,UST,DGS2,2Y,430
2022-10-07,UST,DGS5,5Y,414
2022-10-11,NYFED,EFFR,ON,308
2022-10-11,NYFED,SOFR,ON,305
2022-10-11,UST,DGS2,2Y,430
2022-10-11,UST,DGS5,5Y,414
2022-10-12,NYFED,EFFR,ON,308
2022-10-12,NYFED,SOFR,ON,304
2022-10-12,UST,DGS2,2Y,428
2022-10-12,UST,DGS5,5Y,412
2022-10-13,NYFED,EFFR,ON,308
2022-10-13,NYFED,SOFR,ON,304
2022-10-13,UST,DGS2,2Y,447
2022-10-13,UST,DGS5,5Y,421
2022-10-14,NYFED,EFFR,ON,308
2022-10-14,NYFED,SOFR,ON,304
2022-10-14,UST,DGS2,2Y,448
2022-10-14,UST,DGS5,5Y,425
2022-10-17,NYFED,EFFR,ON,308
2022-10-17,NYFED,SOFR,ON,305
2022-10-17,UST,DGS2,2Y,445
2022-10-17,UST,DGS5,5Y,424
2022-10-18,NYFED,EFFR,ON,308
2022-10-18,NYFED,SOFR,ON,304
2022-10-18,UST,DGS2,2Y,443
2022-10-18,UST,DGS5,5Y,421
2022-10-19,NYFED,EFFR,ON,308
2022-10-19,NYFED,SOFR,ON,304
2022-10-19,UST,DGS2,2Y,455
2022-10-19,UST,DGS5,5Y,435
2022-10-20,NYFED,EFFR,ON,308
2022-10-20,NYFED,SOFR,ON,303
2022-10-20,UST,DGS2,2Y,462
2022-10-20,UST,DGS5,5Y,445
2022-10-21,NYFED,EFFR,ON,308
2022-10-21,NYFED,SOFR,ON,302
2022-10-21,UST,DGS2,2Y,449
2022-10-21,UST,DGS5,5Y,434
2022-10-24,NYFED,EFFR,ON,308
2022-10-24,NYFED,SOFR,ON,301
2022-10-24,UST,DGS2,2Y,450
2022-10-24,UST,DGS5,5Y,436
2022-10-25,NYFED,EFFR,ON,308
2022-10-25,NYFED,SOFR,ON,302
2022-10-25,UST,DGS2,2Y,442
2022-10-25,UST,DGS5,5Y,425
2022-10-26,NYFED,EFFR,ON,308
2022-10-26,NYFED,SOFR,ON,303
2022-10-26,UST,DGS2,2Y,439
2022-10-26,UST,DGS5,5Y,420
2022-10-27,NYFED,EFFR,ON,308
2022-10-27,NYFED,SOFR,ON,304
2022-10-27,UST,DGS2,2Y,430
2022-10-27,UST,DGS5,5Y,409
2022-10-28,NYFED,EFFR,ON,308
2022-10-28,NYFED,SOFR,ON,305
2022-10-28,UST,DGS2,2Y,441
2022-10-28,UST,DGS5,5Y,419
2022-10-31,NYFED,EFFR,ON,308
2022-10-31,NYFED,SOFR,ON,305
2022-10-31,UST,DGS2,2Y,451
2022-10-31,UST,DGS5,5Y,427
2022-11-01,NYFED,EFFR,ON,308
2022-11-01,NYFED,SOFR,ON,305
2022-11-01,UST,DGS2,2Y,454
2022-11-01,UST,DGS5,5Y,427
2022-11-02,NYFED,EFFR,ON,308
2022-11-02,NYFED,SOFR,ON,305
2022-11-02,UST,DGS2,2Y,461
2022-11-02,UST,DGS5,5Y,430
2022-11-03,NYFED,EFFR,ON,383
2022-11-03,NYFED,SOFR,ON,380
2022-11-03,UST,DGS2,2Y,471
2022-11-03,UST,DGS5,5Y,436
2022-11-04,NYFED,EFFR,ON,383
2022-11-04,NYFED,SOFR,ON,380
2022-11-04,UST,DGS2,2Y,466
2022-11-04,UST,DGS5,5Y,433
2022-11-07,NYFED,EFFR,ON,383
2022-11-07,NYFED,SOFR,ON,378
2022-11-07,UST,DGS2,2Y,472
2022-11-07,UST,DGS5,5Y,439
2022-11-08,NYFED,EFFR,ON,383
2022-11-08,NYFED,SOFR,ON,378
2022-11-08,UST,DGS2,2Y,467
2022-11-08,UST,DGS5,5Y,431
2022-11-09,NYFED,EFFR,ON,383
2022-11-09,NYFED,SOFR,ON,378
2022-11-09,UST,DGS2,2Y,461
2022-11-09,UST,DGS5,5Y,427
2022-11-10,NYFED,EFFR,ON,383
2022-11-10,NYFED,SOFR,ON,378
2022-11-10,UST,DGS2,2Y,434
2022-11-10,UST,DGS5,5Y,395
2022-11-14,NYFED,EFFR,ON,383
2022-11-14,NYFED,SOFR,ON,379
2022-11-14,UST,DGS2,2Y,440
2022-11-14,UST,DGS5,5Y,400
2022-11-15,NYFED,EFFR,ON,383
2022-11-15,NYFED,SOFR,ON,380
2022-11-15,UST,DGS2,2Y,437
2022-11-15,UST,DGS5,5Y,393
2022-11-16,NYFED,EFFR,ON,383
2022-11-16,NYFED,SOFR,ON,381
2022-11-16,UST,DGS2,2Y,435
2022-11-16,UST,DGS5,5Y,383
2022-11-17,NYFED,EFFR,ON,383
2022-11-17,NYFED,SOFR,ON,380
2022-11-17,UST,DGS2,2Y,443
2022-11-17,UST,DGS5,5Y,393
2022-11-18,NYFED,EFFR,ON,383
2022-11-18,NYFED,SOFR,ON,380
2022-11-18,UST,DGS2,2Y,451
2022-11-18,UST,DGS5,5Y,399
2022-11-21,NYFED,EFFR,ON,383
2022-11-21,NYFED,SOFR,ON,380
2022-11-21,UST,DGS2,2Y,448
2022-11-21,UST,DGS5,5Y,397
2022-11-22,NYFED,EFFR,ON,383
2022-11-22,NYFED,SOFR,ON,380
2022-11-22,UST,DGS2,2Y,447
2022-11-22,UST,DGS5,5Y,393
2022-11-23,NYFED,EFFR,ON,383
2022-11-23,NYFED,SOFR,ON,379
2022-11-23,UST,DGS2,2Y,446
2022-11-23,UST,DGS5,5Y,388
2022-11-25,NYFED,EFFR,ON,383
2022-11-25,NYFED,SOFR,ON,380
2022-11-25,UST,DGS2,2Y,442
2022-11-25,UST,DGS5,5Y,385
2022-11-28,NYFED,EFFR,ON,383
2022-11-28,NYFED,SOFR,ON,380
2022-11-28,UST,DGS2,2Y,446
2022-11-28,UST,DGS5,5Y,388
2022-11-29,NYFED,EFFR,ON,383
2022-11-29,NYFED,SOFR,ON,381
2022-11-29,UST,DGS2,2Y,448
2022-11-29,UST,DGS5,5Y,392
2022-11-30,NYFED,EFFR,ON,383
2022-11-30,NYFED,SOFR,ON,382
2022-11-30,UST,DGS2,2Y,438
2022-11-30,UST,DGS5,5Y,382
2022-12-01,NYFED,EFFR,ON,383
2022-12-01,NYFED,SOFR,ON,382
2022-12-01,UST,DGS2,2Y,425
2022-12-01,UST,DGS5,5Y,368
2022-12-02,NYFED,EFFR,ON,383
2022-12-02,NYFED,SOFR,ON,381
2022-12-02,UST,DGS2,2Y,428
2022-12-02,UST,DGS5,5Y,367
2022-12-05,NYFED,EFFR,ON,383
2022-12-05,NYFED,SOFR,ON,381
2022-12-05,UST,DGS2,2Y,441
2022-12-05,UST,DGS5,5Y,380
2022-12-06,NYFED,EFFR,ON,383
2022-12-06,NYFED,SOFR,ON,380
2022-12-06,UST,DGS2,2Y,434
2022-12-06,UST,DGS5,5Y,373
2022-12-07,NYFED,EFFR,ON,383
2022-12-07,NYFED,SOFR,ON,380
2022-12-07,UST,DGS2,2Y,426
2022-12-07,UST,DGS5,5Y,362
2022-12-08,NYFED,EFFR,ON,383
2022-12-08,NYFED,SOFR,ON,380
2022-12-08,UST,DGS2,2Y,431
2022-12-08,UST,DGS5,5Y,371
2022-12-09,NYFED,EFFR,ON,383
2022-12-09,NYFED,SOFR,ON,380
2022-12-09,UST,DGS2,2Y,433
2022-12-09,UST,DGS5,5Y,375
2022-12-12,NYFED,EFFR,ON,383
2022-12-12,NYFED,SOFR,ON,380
2022-12-12,UST,DGS2,2Y,439
2022-12-12,UST,DGS5,5Y,380
2022-12-13,NYFED,EFFR,ON,383
2022-12-13,NYFED,SOFR,ON,380
2022-12-13,UST,DGS2,2Y,422
2022-12-13,UST,DGS5,5Y,366
2022-12-14,NYFED,EFFR,ON,383
2022-12-14,NYFED,SOFR,ON,380
2022-12-14,UST,DGS2,2Y,423
2022-12-14,UST,DGS5,5Y,364
2022-12-15,NYFED,EFFR,ON,433
2022-12-15,NYFED,SOFR,ON,432
2022-12-15,UST,DGS2,2Y,423
2022-12-15,UST,DGS5,5Y,362
2022-12-16,NYFED,EFFR,ON,433
2022-12-16,NYFED,SOFR,ON,432
2022-12-16,UST,DGS2,2Y,417
2022-12-16,UST,DGS5,5Y,361
2022-12-19,NYFED,EFFR,ON,433
2022-12-19,NYFED,SOFR,ON,430
2022-12-19,UST,DGS2,2Y,425
2022-12-19,UST,DGS5,5Y,370
2022-12-20,NYFED,EFFR,ON,433
2022-12-20,NYFED,SOFR,ON,430
2022-12-20,UST,DGS2,2Y,425
2022-12-20,UST,DGS5,5Y,379
2022-12-21,NYFED,EFFR,ON,433
2022-12-21,NYFED,SOFR,ON,430
2022-12-21,UST,DGS2,2Y,421
2022-12-21,UST,DGS5,5Y,378
2022-12-22,NYFED,EFFR,ON,433
2022-12-22,NYFED,SOFR,ON,430
2022-12-22,UST,DGS2,2Y,424
2022-12-22,UST,DGS5,5Y,379
2022-12-23,NYFED,EFFR,ON,433
2022-12-23,NYFED,SOFR,ON,430
2022-12-23,UST,DGS2,2Y,431
2022-12-23,UST,DGS5,5Y,386
2022-12-27,NYFED,EFFR,ON,433
2022-12-27,NYFED,SOFR,ON,430
2022-12-27,UST,DGS2,2Y,432
2022-12-27,UST,DGS5,5Y,394
2022-12-28,NYFED,EFFR,ON,433
2022-12-28,NYFED,SOFR,ON,430
2022-12-28,UST,DGS2,2Y,431
2022-12-28,UST,DGS5,5Y,397
2022-12-29,NYFED,EFFR,ON,433
2022-12-29,NYFED,SOFR,ON,430
2022-12-29,UST,DGS2,2Y,434
2022-12-29,UST,DGS5,5Y,394
2022-12-30,NYFED,EFFR,ON,433
2022-12-30,NYFED,SOFR,ON,430
2022-12-30,UST,DGS2,2Y,441
2022-12-30,UST,DGS5,5Y,399
