observation_date,instrument_id,dv01_usd_per_bp,rate_sensitivity_sign,dv01_method
2020-12-29,ERIS-YIT-202106,19,-1,eris_settlement_dv01
2020-12-29,ERIS-YIW-202012,49.41,-1,eris_settlement_dv01
2020-12-29,YAHOO-CONTINUOUS-ZF,49.41,-1,cme_fixed_ics_ratio_proxy
2020-12-29,YAHOO-CONTINUOUS-ZT,38,-1,cme_fixed_ics_ratio_proxy
2020-12-30,ERIS-YIT-202106,19.95,-1,eris_settlement_dv01
2020-12-30,ERIS-YIW-202012,49.43,-1,eris_settlement_dv01
2020-12-30,YAHOO-CONTINUOUS-ZF,49.43,-1,cme_fixed_ics_ratio_proxy
2020-12-30,YAHOO-CONTINUOUS-ZT,39.9,-1,cme_fixed_ics_ratio_proxy
2020-12-31,ERIS-YIT-202106,19.72,-1,eris_settlement_dv01
2020-12-31,ERIS-YIW-202012,49.42,-1,eris_settlement_dv01
2020-12-31,YAHOO-CONTINUOUS-ZF,49.42,-1,cme_fixed_ics_ratio_proxy
2020-12-31,YAHOO-CONTINUOUS-ZT,39.44,-1,cme_fixed_ics_ratio_proxy
