observation_date,instrument_id,dv01_usd_per_bp,rate_sensitivity_sign,dv01_method
2021-04-26,YAHOO-CONTINUOUS-ZT,40.26,-1,cme_fixed_ics_ratio_proxy
2021-04-27,ERIS-YIT-202109,20.13,-1,eris_settlement_dv01
2021-04-27,ERIS-YIW-202012,45.64,-1,eris_settlement_dv01
2021-04-27,YAHOO-CONTINUOUS-ZF,45.64,-1,cme_fixed_ics_ratio_proxy
2021-04-27,YAHOO-CONTINUOUS-ZT,40.26,-1,cme_fixed_ics_ratio_proxy
2021-04-28,ERIS-YIT-202109,20.14,-1,eris_settlement_dv01
2021-04-28,ERIS-YIW-202012,45.63,-1,eris_settlement_dv01
2021-04-28,YAHOO-CONTINUOUS-ZF,45.63,-1,cme_fixed_ics_ratio_proxy
2021-04-28,YAHOO-CONTINUOUS-ZT,40.28,-1,cme_fixed_ics_ratio_proxy
2021-04-29,ERIS-YIT-202109,20.14,-1,eris_settlement_dv01
2021-04-29,ERIS-YIW-202012,45.6,-1,eris_settlement_dv01
2021-04-29,YAHOO-CONTINUOUS-ZF,45.6,-1,cme_fixed_ics_ratio_proxy
2021-04-29,YAHOO-CONTINUOUS-ZT,40.28,-1,cme_fixed_ics_ratio_proxy
2021-04-30,ERIS-YIT-202109,20.14,-1,eris_settlement_dv01
2021-04-30,ERIS-YIW-202012,45.59,-1,eris_settlement_dv01
2021-04-30,YAHOO-CONTINUOUS-ZF,45.59,-1,cme_fixed_ics_ratio_proxy
2021-04-30,YAHOO-CONTINUOUS-ZT,40.28,-1,cme_fixed_ics_ratio_proxy
2021-05-03,ERIS-YIT-202109,20.14,-1,eris_settlement_dv01
2021-05-03,ERIS-YIW-202012,45.56,-1,eris_settlement_dv01
2021-05-03,YAHOO-CONTINUOUS-ZF,45.56,-1,cme_fixed_ics_ratio_proxy
2021-05-03,YAHOO-CONTINUOUS-ZT,40.28,-1,cme_fixed_ics_ratio_proxy
2021-05-04,ERIS-YIT-202109,20.14,-1,eris_settlement_dv01
2021-05-04,ERIS-YIW-202012,45.56,-1,eris_settlement_dv01
2021-05-04,YAHOO-CONTINUOUS-ZF,45.56,-1,cme_fixed_ics_ratio_proxy
2021-05-04,YAHOO-CONTINUOUS-ZT,40.28,-1,cme_fixed_ics_ratio_proxy
2021-05-05,ERIS-YIT-202109,20.15,-1,eris_settlement_dv01
2021-05-05,ERIS-YIW-202012,45.57,-1,eris_settlement_dv01
2021-05-05,YAHOO-CONTINUOUS-ZF,45.57,-1,cme_fixed_ics_ratio_proxy
2021-05-05,YAHOO-CONTINUOUS-ZT,40.3,-1,cme_fixed_ics_ratio_proxy
2021-05-06,ERIS-YIT-202109,20.15,-1,eris_settlement_dv01
2021-05-06,ERIS-YIW-202012,45.56,-1,eris_settlement_dv01
2021-05-06,YAHOO-CONTINUOUS-ZF,45.56,-1,cme_fixed_ics_ratio_proxy
2021-05-06,YAHOO-CONTINUOUS-ZT,40.3,-1,cme_fixed_ics_ratio_proxy
2021-05-07,ERIS-YIT-202109,20.16,-1,eris_settlement_dv01
2021-05-07,ERIS-YIW-202012,45.62,-1,eris_settlement_dv01
2021-05-07,YAHOO-CONTINUOUS-ZF,45.62,-1,cme_fixed_ics_ratio_proxy
2021-05-07,YAHOO-CONTINUOUS-ZT,40.32,-1,cme_fixed_ics_ratio_proxy
2021-05-10,ERIS-YIT-202109,20.16,-1,eris_settlement_dv01
2021-05-10,ERIS-YIW-202012,45.53,-1,eris_settlement_dv01
2021-05-10,YAHOO-CONTINUOUS-ZF,45.53,-1,cme_fixed_ics_ratio_proxy
2021-05-10,YAHOO-CONTINUOUS-ZT,40.32,-1,cme_fixed_ics_ratio_proxy
2021-05-11,ERIS-YIT-202109,20.16,-1,eris_settlement_dv01
2021-05-11,ERIS-YIW-202012,45.46,-1,eris_settlement_dv01
2021-05-11,YAHOO-CONTINUOUS-ZF,45.46,-1,cme_fixed_ics_ratio_proxy
2021-05-11,YAHOO-CONTINUOUS-ZT,40.32,-1,cme_fixed_ics_ratio_proxy
2021-05-12,ERIS-YIT-202109,20.14,-1,eris_settlement_dv01
2021-05-12,ERIS-YIW-202012,45.28,-1,eris_settlement_dv01
2021-05-12,YAHOO-CONTINUOUS-ZF,45.28,-1,cme_fixed_ics_ratio_proxy
2021-05-12,YAHOO-CONTINUOUS-ZT,40.28,-1,cme_fixed_ics_ratio_proxy
2021-05-13,ERIS-YIT-202109,20.15,-1,eris_settlement_dv01
2021-05-13,ERIS-YIW-202012,45.34,-1,eris_settlement_dv01
2021-05-13,YAHOO-CONTINUOUS-ZF,45.34,-1,cme_fixed_ics_ratio_proxy
2021-05-13,YAHOO-CONTINUOUS-ZT,40.3,-1,cme_fixed_ics_ratio_proxy
2021-05-14,ERIS-YIT-202109,20.15,-1,eris_settlement_dv01
2021-05-14,ERIS-YIW-202012,45.33,-1,eris_settlement_dv01
2021-05-14,YAHOO-CONTINUOUS-ZF,45.33,-1,cme_fixed_ics_ratio_proxy
2021-05-14,YAHOO-CONTINUOUS-ZT,40.3,-1,cme_fixed_ics_ratio_proxy
2021-05-17,ERIS-YIT-202109,20.15,-1,eris_settlement_dv01
2021-05-17,ERIS-YIW-202012,45.24,-1,eris_settlement_dv01
2021-05-17,YAHOO-CONTINUOUS-ZF,45.24,-1,cme_fixed_ics_ratio_proxy
2021-05-17,YAHOO-CONTINUOUS-ZT,40.3,-1,cme_fixed_ics_ratio_proxy
2021-05-18,ERIS-YIT-202109,20.15,-1,eris_settlement_dv01
2021-05-18,ERIS-YIW-202012,45.22,-1,eris_settlement_dv01
2021-05-18,YAHOO-CONTINUOUS-ZF,45.22,-1,cme_fixed_ics_ratio_proxy
2021-05-18,YAHOO-CONTINUOUS-ZT,40.3,-1,cme_fixed_ics_ratio_proxy
2021-05-19,ERIS-YIT-202109,20.14,-1,eris_settlement_dv01
2021-05-19,ERIS-YIW-202012,45.11,-1,eris_settlement_dv01
2021-05-19,YAHOO-CONTINUOUS-ZF,45.11,-1,cme_fixed_ics_ratio_proxy
2021-05-19,YAHOO-CONTINUOUS-ZT,40.28,-1,cme_fixed_ics_ratio_proxy
2021-05-20,ERIS-YIT-202109,20.16,-1,eris_settlement_dv01
2021-05-20,ERIS-YIW-202012,45.18,-1,eris_settlement_dv01
2021-05-20,YAHOO-CONTINUOUS-ZF,45.18,-1,cme_fixed_ics_ratio_proxy
2021-05-20,YAHOO-CONTINUOUS-ZT,40.32,-1,cme_fixed_ics_ratio_proxy
2021-05-21,ERIS-YIT-202109,20.15,-1,eris_settlement_dv01
2021-05-21,ERIS-YIW-202012,45.13,-1,eris_settlement_dv01
2021-05-21,YAHOO-CONTINUOUS-ZF,45.13,-1,cme_fixed_ics_ratio_proxy
2021-05-21,YAHOO-CONTINUOUS-ZT,40.3,-1,cme_fixed_ics_ratio_proxy
2021-05-24,ERIS-YIT-202109,20.16,-1,eris_settlement_dv01
2021-05-24,ERIS-YIW-202012,45.09,-1,eris_settlement_dv01
2021-05-24,YAHOO-CONTINUOUS-ZF,45.09,-1,cme_fixed_ics_ratio_proxy
2021-05-24,YAHOO-CONTINUOUS-ZT,40.32,-1,cme_fixed_ics_ratio_proxy
2021-05-25,ERIS-YIT-202109,20.17,-1,eris_settlement_dv01
2021-05-25,ERIS-YIW-202012,45.14,-1,eris_settlement_dv01
2021-05-25,YAHOO-CONTINUOUS-ZF,45.14,-1,cme_fixed_ics_ratio_proxy
2021-05-25,YAHOO-CONTINUOUS-ZT,40.34,-1,cme_fixed_ics_ratio_proxy
2021-05-26,ERIS-YIT-202109,20.17,-1,eris_settlement_dv01
2021-05-26,ERIS-YIW-202012,45.11,-1,eris_settlement_dv01
2021-05-26,YAHOO-CONTINUOUS-ZF,45.11,-1,cme_fixed_ics_ratio_proxy
2021-05-26,YAHOO-CONTINUOUS-ZT,40.34,-1,cme_fixed_ics_ratio_proxy
2021-05-27,ERIS-YIT-202109,20.17,-1,eris_settlement_dv01
2021-05-27,ERIS-YIW-202012,45.04,-1,eris_settlement_dv01
2021-05-27,YAHOO-CONTINUOUS-ZF,45.04,-1,cme_fixed_ics_ratio_proxy
2021-05-27,YAHOO-CONTINUOUS-ZT,40.34,-1,cme_fixed_ics_ratio_proxy
2021-05-28,ERIS-YIT-202109,20.17,-1,eris_settlement_dv01
2021-05-28,ERIS-YIW-202012,45.02,-1,eris_settlement_dv01
2021-05-28,YAHOO-CONTINUOUS-ZF,45.02,-1,cme_fixed_ics_ratio_proxy
2021-05-28,YAHOO-CONTINUOUS-ZT,40.34,-1,cme_fixed_ics_ratio_proxy
2021-06-01,ERIS-YIT-202109,20.17,-1,eris_settlement_dv01
2021-06-01,ERIS-YIW-202012,44.87,-1,eris_settlement_dv01
2021-06-01,YAHOO-CONTINUOUS-ZF,44.87,-1,cme_fixed_ics_ratio_proxy
2021-06-01,YAHOO-CONTINUOUS-ZT,40.34,-1,cme_fixed_ics_ratio_proxy
2021-06-02,ERIS-YIT-202109,20.17,-1,eris_settlement_dv01
2021-06-02,ERIS-YIW-202012,44.89,-1,eris_settlement_dv01
2021-06-02,YAHOO-CONTINUOUS-ZF,44.89,-1,cme_fixed_ics_ratio_proxy
2021-06-02,YAHOO-CONTINUOUS-ZT,40.34,-1,cme_fixed_ics_ratio_proxy
2021-06-03,ERIS-YIT-202109,20.16,-1,eris_settlement_dv01
2021-06-03,ERIS-YIW-202012,44.78,-1,eris_settlement_dv01
2021-06-03,YAHOO-CONTINUOUS-ZF,44.78,-1,cme_fixed_ics_ratio_proxy
2021-06-03,YAHOO-CONTINUOUS-ZT,40.32,-1,cme_fixed_ics_ratio_proxy
2021-06-04,ERIS-YIT-202109,20.17,-1,eris_settlement_dv01
2021-06-04,ERIS-YIW-202012,44.89,-1,eris_settlement_dv01
2021-06-04,YAHOO-CONTINUOUS-ZF,44.89,-1,cme_fixed_ics_ratio_proxy
2021-06-04,YAHOO-CONTINUOUS-ZT,40.34,-1,cme_fixed_ics_ratio_proxy
2021-06-07,ERIS-YIT-202109,20.17,-1,eris_settlement_dv01
2021-06-07,ERIS-YIW-202012,44.79,-1,eris_settlement_dv01
2021-06-07,YAHOO-CONTINUOUS-ZF,44.79,-1,cme_fixed_ics_ratio_proxy
2021-06-07,YAHOO-CONTINUOUS-ZT,40.34,-1,cme_fixed_ics_ratio_proxy
2021-06-08,ERIS-YIT-202109,20.17,-1,eris_settlement_dv01
2021-06-08,ERIS-YIW-202012,44.82,-1,eris_settlement_dv01
2021-06-08,YAHOO-CONTINUOUS-ZF,44.82,-1,cme_fixed_ics_ratio_proxy
2021-06-08,YAHOO-CONTINUOUS-ZT,40.34,-1,cme_fixed_ics_ratio_proxy
2021-06-09,ERIS-YIT-202109,20.17,-1,eris_settlement_dv01
2021-06-09,ERIS-YIW-202012,44.83,-1,eris_settlement_dv01
2021-06-09,YAHOO-CONTINUOUS-ZF,44.83,-1,cme_fixed_ics_ratio_proxy
2021-06-09,YAHOO-CONTINUOUS-ZT,40.34,-1,cme_fixed_ics_ratio_proxy
2021-06-10,ERIS-YIT-202109,20.18,-1,eris_settlement_dv01
2021-06-10,ERIS-YIW-202012,44.84,-1,eris_settlement_dv01
2021-06-10,YAHOO-CONTINUOUS-ZF,44.84,-1,cme_fixed_ics_ratio_proxy
2021-06-10,YAHOO-CONTINUOUS-ZT,40.36,-1,cme_fixed_ics_ratio_proxy
2021-06-11,ERIS-YIT-202109,20.17,-1,eris_settlement_dv01
2021-06-11,ERIS-YIW-202012,44.76,-1,eris_settlement_dv01
2021-06-11,YAHOO-CONTINUOUS-ZF,44.76,-1,cme_fixed_ics_ratio_proxy
2021-06-11,YAHOO-CONTINUOUS-ZT,40.34,-1,cme_fixed_ics_ratio_proxy
2021-06-14,ERIS-YIT-202109,20.17,-1,eris_settlement_dv01
2021-06-14,ERIS-YIW-202012,44.6,-1,eris_settlement_dv01
2021-06-14,YAHOO-CONTINUOUS-ZF,44.6,-1,cme_fixed_ics_ratio_proxy
2021-06-14,YAHOO-CONTINUOUS-ZT,40.34,-1,cme_fixed_ics_ratio_proxy
2021-06-15,ERIS-YIT-202109,20.17,-1,eris_settlement_dv01
2021-06-15,ERIS-YIW-202012,44.58,-1,eris_settlement_dv01
2021-06-15,YAHOO-CONTINUOUS-ZF,44.58,-1,cme_fixed_ics_ratio_proxy
2021-06-15,YAHOO-CONTINUOUS-ZT,40.34,-1,cme_fixed_ics_ratio_proxy
2021-06-16,ERIS-YIT-202109,20.14,-1,eris_settlement_dv01
2021-06-16,ERIS-YIW-202012,44.32,-1,eris_settlement_dv01
2021-06-16,YAHOO-CONTINUOUS-ZF,44.32,-1,cme_fixed_ics_ratio_proxy
2021-06-16,YAHOO-CONTINUOUS-ZT,40.28,-1,cme_fixed_ics_ratio_proxy
2021-06-17,ERIS-YIT-202109,20.13,-1,eris_settlement_dv01
2021-06-17,ERIS-YIW-202012,44.31,-1,eris_settlement_dv01
2021-06-17,YAHOO-CONTINUOUS-ZF,44.31,-1,cme_fixed_ics_ratio_proxy
2021-06-17,YAHOO-CONTINUOUS-ZT,40.26,-1,cme_fixed_ics_ratio_proxy
2021-06-18,ERIS-YIT-202109,20.1,-1,eris_settlement_dv01
2021-06-18,ERIS-YIW-202012,44.27,-1,eris_settlement_dv01
2021-06-18,YAHOO-CONTINUOUS-ZF,44.27,-1,cme_fixed_ics_ratio_proxy
2021-06-18,YAHOO-CONTINUOUS-ZT,40.2,-1,cme_fixed_ics_ratio_proxy
2021-06-21,ERIS-YIT-202109,20.11,-1,eris_settlement_dv01
2021-06-21,ERIS-YIW-202012,44.21,-1,eris_settlement_dv01
2021-06-21,YAHOO-CONTINUOUS-ZF,44.21,-1,cme_fixed_ics_ratio_proxy
2021-06-21,YAHOO-CONTINUOUS-ZT,40.22,-1,cme_fixed_ics_ratio_proxy
2021-06-22,ERIS-YIT-202109,20.12,-1,eris_settlement_dv01
2021-06-22,ERIS-YIW-202012,44.22,-1,eris_settlement_dv01
2021-06-22,YAHOO-CONTINUOUS-ZF,44.22,-1,cme_fixed_ics_ratio_proxy
2021-06-22,YAHOO-CONTINUOUS-ZT,40.24,-1,cme_fixed_ics_ratio_proxy
2021-06-23,ERIS-YIT-202109,20.11,-1,eris_settlement_dv01
2021-06-23,ERIS-YIW-202012,44.13,-1,eris_settlement_dv01
2021-06-23,YAHOO-CONTINUOUS-ZF,44.13,-1,cme_fixed_ics_ratio_proxy
2021-06-23,YAHOO-CONTINUOUS-ZT,40.22,-1,cme_fixed_ics_ratio_proxy
2021-06-24,ERIS-YIT-202109,20.1,-1,eris_settlement_dv01
2021-06-24,ERIS-YIW-202012,44.08,-1,eris_settlement_dv01
2021-06-24,YAHOO-CONTINUOUS-ZF,44.08,-1,cme_fixed_ics_ratio_proxy
2021-06-24,YAHOO-CONTINUOUS-ZT,40.2,-1,cme_fixed_ics_ratio_proxy
2021-06-25,ERIS-YIT-202109,20.1,-1,eris_settlement_dv01
2021-06-25,ERIS-YIW-202012,44,-1,eris_settlement_dv01
2021-06-25,YAHOO-CONTINUOUS-ZF,44,-1,cme_fixed_ics_ratio_proxy
2021-06-25,YAHOO-CONTINUOUS-ZT,40.2,-1,cme_fixed_ics_ratio_proxy
2021-06-28,ERIS-YIT-202109,20.11,-1,eris_settlement_dv01
2021-06-28,ERIS-YIW-202012,43.98,-1,eris_settlement_dv01
2021-06-28,YAHOO-CONTINUOUS-ZF,43.98,-1,cme_fixed_ics_ratio_proxy
2021-06-28,YAHOO-CONTINUOUS-ZT,40.22,-1,cme_fixed_ics_ratio_proxy
2021-06-29,ERIS-YIT-202109,20.11,-1,eris_settlement_dv01
2021-06-29,ERIS-YIW-202012,43.94,-1,eris_settlement_dv01
2021-06-29,YAHOO-CONTINUOUS-ZF,43.94,-1,cme_fixed_ics_ratio_proxy
2021-06-29,YAHOO-CONTINUOUS-ZT,40.22,-1,cme_fixed_ics_ratio_proxy
2021-06-30,ERIS-YIT-202109,20.11,-1,eris_settlement_dv01
2021-06-30,ERIS-YIW-202012,43.95,-1,eris_settlement_dv01
2021-06-30,YAHOO-CONTINUOUS-ZF,43.95,-1,cme_fixed_ics_ratio_proxy
2021-06-30,YAHOO-CONTINUOUS-ZT,40.22,-1,cme_fixed_ics_ratio_proxy
2021-07-01,ERIS-YIT-202109,20.1,-1,eris_settlement_dv01
2021-07-01,ERIS-YIW-202012,43.86,-1,eris_settlement_dv01
2021-07-01,YAHOO-CONTINUOUS-ZF,43.86,-1,cme_fixed_ics_ratio_proxy
2021-07-01,YAHOO-CONTINUOUS-ZT,40.2,-1,cme_fixed_ics_ratio_proxy
2021-07-02,ERIS-YIT-202109,20.12,-1,eris_settlement_dv01
2021-07-02,ERIS-YIW-202012,43.93,-1,eris_settlement_dv01
2021-07-02,YAHOO-CONTINUOUS-ZF,43.93,-1,cme_fixed_ics_ratio_proxy
2021-07-02,YAHOO-CONTINUOUS-ZT,40.24,-1,cme_fixed_ics_ratio_proxy
2021-07-06,ERIS-YIT-202109,20.13,-1,eris_settlement_dv01
2021-07-06,ERIS-YIW-202012,43.94,-1,eris_settlement_dv01
2021-07-06,YAHOO-CONTINUOUS-ZF,43.94,-1,cme_fixed_ics_ratio_proxy
2021-07-06,YAHOO-CONTINUOUS-ZT,40.26,-1,cme_fixed_ics_ratio_proxy
2021-07-07,ERIS-YIT-202109,20.14,-1,eris_settlement_dv01
2021-07-07,ERIS-YIW-202012,43.97,-1,eris_settlement_dv01
2021-07-07,YAHOO-CONTINUOUS-ZF,43.97,-1,cme_fixed_ics_ratio_proxy
2021-07-07,YAHOO-CONTINUOUS-ZT,40.28,-1,cme_fixed_ics_ratio_proxy
2021-07-08,ERIS-YIT-202109,20.15,-1,eris_settlement_dv01
2021-07-08,ERIS-YIW-202012,44.05,-1,eris_settlement_dv01
2021-07-08,YAHOO-CONTINUOUS-ZF,44.05,-1,cme_fixed_ics_ratio_proxy
2021-07-08,YAHOO-CONTINUOUS-ZT,40.3,-1,cme_fixed_ics_ratio_proxy
2021-07-09,ERIS-YIT-202109,20.14,-1,eris_settlement_dv01
2021-07-09,ERIS-YIW-202012,43.9,-1,eris_settlement_dv01
2021-07-09,YAHOO-CONTINUOUS-ZF,43.9,-1,cme_fixed_ics_ratio_proxy
2021-07-09,YAHOO-CONTINUOUS-ZT,40.28,-1,cme_fixed_ics_ratio_proxy
2021-07-12,ERIS-YIT-202109,20.13,-1,eris_settlement_dv01
2021-07-12,ERIS-YIW-202012,43.81,-1,eris_settlement_dv01
2021-07-12,YAHOO-CONTINUOUS-ZF,43.81,-1,cme_fixed_ics_ratio_proxy
2021-07-12,YAHOO-CONTINUOUS-ZT,40.26,-1,cme_fixed_ics_ratio_proxy
2021-07-13,ERIS-YIT-202109,20.11,-1,eris_settlement_dv01
2021-07-13,ERIS-YIW-202012,43.66,-1,eris_settlement_dv01
2021-07-13,YAHOO-CONTINUOUS-ZF,43.66,-1,cme_fixed_ics_ratio_proxy
2021-07-13,YAHOO-CONTINUOUS-ZT,40.22,-1,cme_fixed_ics_ratio_proxy
2021-07-14,ERIS-YIT-202109,20.13,-1,eris_settlement_dv01
2021-07-14,ERIS-YIW-202012,43.72,-1,eris_settlement_dv01
2021-07-14,YAHOO-CONTINUOUS-ZF,43.72,-1,cme_fixed_ics_ratio_proxy
2021-07-14,YAHOO-CONTINUOUS-ZT,40.26,-1,cme_fixed_ics_ratio_proxy
2021-07-15,ERIS-YIT-202109,20.13,-1,eris_settlement_dv01
2021-07-15,ERIS-YIW-202012,43.75,-1,eris_settlement_dv01
2021-07-15,YAHOO-CONTINUOUS-ZF,43.75,-1,cme_fixed_ics_ratio_proxy
2021-07-15,YAHOO-CONTINUOUS-ZT,40.26,-1,cme_fixed_ics_ratio_proxy
2021-07-16,ERIS-YIT-202109,20.13,-1,eris_settlement_dv01
2021-07-16,ERIS-YIW-202012,43.72,-1,eris_settlement_dv01
2021-07-16,YAHOO-CONTINUOUS-ZF,43.72,-1,cme_fixed_ics_ratio_proxy
2021-07-16,YAHOO-CONTINUOUS-ZT,40.26,-1,cme_fixed_ics_ratio_proxy
2021-07-19,ERIS-YIT-202109,20.15,-1,eris_settlement_dv01
2021-07-19,ERIS-YIW-202012,43.89,-1,eris_settlement_dv01
2021-07-19,YAHOO-CONTINUOUS-ZF,43.89,-1,cme_fixed_ics_ratio_proxy
2021-07-19,YAHOO-CONTINUOUS-ZT,40.3,-1,cme_fixed_ics_ratio_proxy
2021-07-20,ERIS-YIT-202109,20.16,-1,eris_settlement_dv01
2021-07-20,ERIS-YIW-202012,43.89,-1,eris_settlement_dv01
2021-07-20,YAHOO-CONTINUOUS-ZF,43.89,-1,cme_fixed_ics_ratio_proxy
2021-07-20,YAHOO-CONTINUOUS-ZT,40.32,-1,cme_fixed_ics_ratio_proxy
2021-07-21,ERIS-YIT-202109,20.15,-1,eris_settlement_dv01
2021-07-21,ERIS-YIW-202012,43.73,-1,eris_settlement_dv01
2021-07-21,YAHOO-CONTINUOUS-ZF,43.73,-1,cme_fixed_ics_ratio_proxy
2021-07-21,YAHOO-CONTINUOUS-ZT,40.3,-1,cme_fixed_ics_ratio_proxy
2021-07-22,ERIS-YIT-202109,20.15,-1,eris_settlement_dv01
2021-07-22,ERIS-YIW-202012,43.73,-1,eris_settlement_dv01
2021-07-22,YAHOO-CONTINUOUS-ZF,43.73,-1,cme_fixed_ics_ratio_proxy
2021-07-22,YAHOO-CONTINUOUS-ZT,40.3,-1,cme_fixed_ics_ratio_proxy
2021-07-23,ERIS-YIT-202109,20.15,-1,eris_settlement_dv01
2021-07-23,ERIS-YIW-202012,43.68,-1,eris_settlement_dv01
2021-07-23,YAHOO-CONTINUOUS-ZF,43.68,-1,cme_fixed_ics_ratio_proxy
2021-07-23,YAHOO-CONTINUOUS-ZT,40.3,-1,cme_fixed_ics_ratio_proxy
2021-07-26,ERIS-YIT-202109,20.15,-1,eris_settlement_dv01
2021-07-26,ERIS-YIW-202012,43.6,-1,eris_settlement_dv01
2021-07-26,YAHOO-CONTINUOUS-ZF,43.6,-1,cme_fixed_ics_ratio_proxy
2021-07-26,YAHOO-CONTINUOUS-ZT,40.3,-1,cme_fixed_ics_ratio_proxy
2021-07-27,ERIS-YIT-202109,20.16,-1,eris_settlement_dv01
2021-07-27,ERIS-YIW-202012,43.63,-1,eris_settlement_dv01
2021-07-27,YAHOO-CONTINUOUS-ZF,43.63,-1,cme_fixed_ics_ratio_proxy
2021-07-27,YAHOO-CONTINUOUS-ZT,40.32,-1,cme_fixed_ics_ratio_proxy
2021-07-28,ERIS-YIT-202109,20.15,-1,eris_settlement_dv01
2021-07-28,ERIS-YIW-202012,43.51,-1,eris_settlement_dv01
2021-07-28,YAHOO-CONTINUOUS-ZF,43.51,-1,cme_fixed_ics_ratio_proxy
2021-07-28,YAHOO-CONTINUOUS-ZT,40.3,-1,cme_fixed_ics_ratio_proxy
2021-07-29,ERIS-YIT-202109,20.16,-1,eris_settlement_dv01
2021-07-29,ERIS-YIW-202012,43.5,-1,eris_settlement_dv01
2021-07-29,YAHOO-CONTINUOUS-ZF,43.5,-1,cme_fixed_ics_ratio_proxy
2021-07-29,YAHOO-CONTINUOUS-ZT,40.32,-1,cme_fixed_ics_ratio_proxy
2021-07-30,ERIS-YIT-202109,20.16,-1,eris_settlement_dv01
2021-07-30,ERIS-YIW-202012,43.53,-1,eris_settlement_dv01
2021-07-30,YAHOO-CONTINUOUS-ZF,43.53,-1,cme_fixed_ics_ratio_proxy
2021-07-30,YAHOO-CONTINUOUS-ZT,40.32,-1,cme_fixed_ics_ratio_proxy
2021-08-02,ERIS-YIT-202109,20.18,-1,eris_settlement_dv01
2021-08-02,ERIS-YIW-202012,43.56,-1,eris_settlement_dv01
2021-08-02,YAHOO-CONTINUOUS-ZF,43.56,-1,cme_fixed_ics_ratio_proxy
2021-08-02,YAHOO-CONTINUOUS-ZT,40.36,-1,cme_fixed_ics_ratio_proxy
2021-08-03,ERIS-YIT-202109,20.18,-1,eris_settlement_dv01
2021-08-03,ERIS-YIW-202012,43.55,-1,eris_settlement_dv01
2021-08-03,YAHOO-CONTINUOUS-ZF,43.55,-1,cme_fixed_ics_ratio_proxy
2021-08-03,YAHOO-CONTINUOUS-ZT,40.36,-1,cme_fixed_ics_ratio_proxy
2021-08-04,ERIS-YIT-202109,20.17,-1,eris_settlement_dv01
2021-08-04,ERIS-YIW-202012,43.45,-1,eris_settlement_dv01
2021-08-04,YAHOO-CONTINUOUS-ZF,43.45,-1,cme_fixed_ics_ratio_proxy
2021-08-04,YAHOO-CONTINUOUS-ZT,40.34,-1,cme_fixed_ics_ratio_proxy
2021-08-05,ERIS-YIT-202109,20.16,-1,eris_settlement_dv01
2021-08-05,ERIS-YIW-202012,43.33,-1,eris_settlement_dv01
2021-08-05,YAHOO-CONTINUOUS-ZF,43.33,-1,cme_fixed_ics_ratio_proxy
2021-08-05,YAHOO-CONTINUOUS-ZT,40.32,-1,cme_fixed_ics_ratio_proxy
2021-08-06,ERIS-YIT-202109,20.14,-1,eris_settlement_dv01
2021-08-06,ERIS-YIW-202012,43.2,-1,eris_settlement_dv01
2021-08-06,YAHOO-CONTINUOUS-ZF,43.2,-1,cme_fixed_ics_ratio_proxy
2021-08-06,YAHOO-CONTINUOUS-ZT,40.28,-1,cme_fixed_ics_ratio_proxy
2021-08-09,ERIS-YIT-202109,20.14,-1,eris_settlement_dv01
2021-08-09,ERIS-YIW-202012,43.05,-1,eris_settlement_dv01
2021-08-09,YAHOO-CONTINUOUS-ZF,43.05,-1,cme_fixed_ics_ratio_proxy
2021-08-09,YAHOO-CONTINUOUS-ZT,40.28,-1,cme_fixed_ics_ratio_proxy
2021-08-10,ERIS-YIT-202109,20.13,-1,eris_settlement_dv01
2021-08-10,ERIS-YIW-202012,42.97,-1,eris_settlement_dv01
2021-08-10,YAHOO-CONTINUOUS-ZF,42.97,-1,cme_fixed_ics_ratio_proxy
2021-08-10,YAHOO-CONTINUOUS-ZT,40.26,-1,cme_fixed_ics_ratio_proxy
2021-08-11,ERIS-YIT-202109,20.14,-1,eris_settlement_dv01
2021-08-11,ERIS-YIW-202012,42.98,-1,eris_settlement_dv01
2021-08-11,YAHOO-CONTINUOUS-ZF,42.98,-1,cme_fixed_ics_ratio_proxy
2021-08-11,YAHOO-CONTINUOUS-ZT,40.28,-1,cme_fixed_ics_ratio_proxy
2021-08-12,ERIS-YIT-202109,20.14,-1,eris_settlement_dv01
2021-08-12,ERIS-YIW-202012,42.92,-1,eris_settlement_dv01
2021-08-12,YAHOO-CONTINUOUS-ZF,42.92,-1,cme_fixed_ics_ratio_proxy
2021-08-12,YAHOO-CONTINUOUS-ZT,40.28,-1,cme_fixed_ics_ratio_proxy
2021-08-13,ERIS-YIT-202109,20.14,-1,eris_settlement_dv01
2021-08-13,ERIS-YIW-202012,42.98,-1,eris_settlement_dv01
2021-08-13,YAHOO-CONTINUOUS-ZF,42.98,-1,cme_fixed_ics_ratio_proxy
2021-08-13,YAHOO-CONTINUOUS-ZT,40.28,-1,cme_fixed_ics_ratio_proxy
2021-08-16,ERIS-YIT-202109,20.15,-1,eris_settlement_dv01
2021-08-16,ERIS-YIW-202012,42.98,-1,eris_settlement_dv01
2021-08-16,YAHOO-CONTINUOUS-ZF,42.98,-1,cme_fixed_ics_ratio_proxy
2021-08-16,YAHOO-CONTINUOUS-ZT,40.3,-1,cme_fixed_ics_ratio_proxy
2021-08-17,ERIS-YIT-202109,20.14,-1,eris_settlement_dv01
2021-08-17,ERIS-YIW-202012,42.93,-1,eris_settlement_dv01
2021-08-17,YAHOO-CONTINUOUS-ZF,42.93,-1,cme_fixed_ics_ratio_proxy
2021-08-17,YAHOO-CONTINUOUS-ZT,40.28,-1,cme_fixed_ics_ratio_proxy
