observation_date,source,series_id,maturity,rate_bps
2020-08-21,UST,DGS5,5Y,27
2020-08-24,NYFED,EFFR,ON,9
2020-08-24,NYFED,SOFR,ON,8
2020-08-24,UST,DGS2,2Y,14
2020-08-24,UST,DGS5,5Y,28
2020-08-25,NYFED,EFFR,ON,9
2020-08-25,NYFED,SOFR,ON,8
2020-08-25,UST,DGS2,2Y,15
2020-08-25,UST,DGS5,5Y,30
2020-08-26,NYFED,EFFR,ON,9
2020-08-26,NYFED,SOFR,ON,7
2020-08-26,UST,DGS2,2Y,16
2020-08-26,UST,DGS5,5Y,28
2020-08-27,NYFED,EFFR,ON,8
2020-08-27,NYFED,SOFR,ON,7
2020-08-27,UST,DGS2,2Y,16
2020-08-27,UST,DGS5,5Y,31
2020-08-28,NYFED,EFFR,ON,9
2020-08-28,NYFED,SOFR,ON,7
2020-08-28,UST,DGS2,2Y,14
2020-08-28,UST,DGS5,5Y,28
2020-08-31,NYFED,EFFR,ON,9
2020-08-31,NYFED,SOFR,ON,9
2020-08-31,UST,DGS2,2Y,14
2020-08-31,UST,DGS5,5Y,28
2020-09-01,NYFED,EFFR,ON,9
2020-09-01,NYFED,SOFR,ON,9
2020-09-01,UST,DGS2,2Y,13
2020-09-01,UST,DGS5,5Y,26
2020-09-02,NYFED,EFFR,ON,9
2020-09-02,NYFED,SOFR,ON,9
2020-09-02,UST,DGS2,2Y,14
2020-09-02,UST,DGS5,5Y,26
2020-09-03,NYFED,EFFR,ON,9
2020-09-03,NYFED,SOFR,ON,10
2020-09-03,UST,DGS2,2Y,13
2020-09-03,UST,DGS5,5Y,24
2020-09-04,NYFED,EFFR,ON,9
2020-09-04,NYFED,SOFR,ON,9
2020-09-04,UST,DGS2,2Y,14
2020-09-04,UST,DGS5,5Y,30
2020-09-08,NYFED,EFFR,ON,9
2020-09-08,NYFED,SOFR,ON,9
2020-09-08,UST,DGS2,2Y,14
2020-09-08,UST,DGS5,5Y,28
2020-09-09,NYFED,EFFR,ON,9
2020-09-09,NYFED,SOFR,ON,9
2020-09-09,UST,DGS2,2Y,14
2020-09-09,UST,DGS5,5Y,28
2020-09-10,NYFED,EFFR,ON,9
2020-09-10,NYFED,SOFR,ON,9
2020-09-10,UST,DGS2,2Y,14
2020-09-10,UST,DGS5,5Y,26
2020-09-11,NYFED,EFFR,ON,9
2020-09-11,NYFED,SOFR,ON,9
2020-09-11,UST,DGS2,2Y,13
2020-09-11,UST,DGS5,5Y,26
2020-09-14,NYFED,EFFR,ON,9
2020-09-14,NYFED,SOFR,ON,9
2020-09-14,UST,DGS2,2Y,14
2020-09-14,UST,DGS5,5Y,27
2020-09-15,NYFED,EFFR,ON,9
2020-09-15,NYFED,SOFR,ON,10
2020-09-15,UST,DGS2,2Y,14
2020-09-15,UST,DGS5,5Y,27
2020-09-16,NYFED,EFFR,ON,9
2020-09-16,NYFED,SOFR,ON,10
2020-09-16,UST,DGS2,2Y,14
2020-09-16,UST,DGS5,5Y,28
2020-09-17,NYFED,EFFR,ON,9
2020-09-17,NYFED,SOFR,ON,10
2020-09-17,UST,DGS2,2Y,13
2020-09-17,UST,DGS5,5Y,28
2020-09-18,NYFED,EFFR,ON,9
2020-09-18,NYFED,SOFR,ON,9
2020-09-18,UST,DGS2,2Y,14
2020-09-18,UST,DGS5,5Y,29
2020-09-21,NYFED,EFFR,ON,9
2020-09-21,NYFED,SOFR,ON,8
2020-09-21,UST,DGS2,2Y,14
2020-09-21,UST,DGS5,5Y,27
2020-09-22,NYFED,EFFR,ON,9
2020-09-22,NYFED,SOFR,ON,7
2020-09-22,UST,DGS2,2Y,13
2020-09-22,UST,DGS5,5Y,27
2020-09-23,NYFED,EFFR,ON,9
2020-09-23,NYFED,SOFR,ON,6
2020-09-23,UST,DGS2,2Y,14
2020-09-23,UST,DGS5,5Y,28
2020-09-24,NYFED,EFFR,ON,9
2020-09-24,NYFED,SOFR,ON,7
2020-09-24,UST,DGS2,2Y,14
2020-09-24,UST,DGS5,5Y,27
2020-09-25,NYFED,EFFR,ON,9
2020-09-25,NYFED,SOFR,ON,8
2020-09-25,UST,DGS2,2Y,12
2020-09-25,UST,DGS5,5Y,26
2020-09-28,NYFED,EFFR,ON,9
2020-09-28,NYFED,SOFR,ON,8
2020-09-28,UST,DGS2,2Y,14
2020-09-28,UST,DGS5,5Y,26
2020-09-29,NYFED,EFFR,ON,9
2020-09-29,NYFED,SOFR,ON,7
2020-09-29,UST,DGS2,2Y,11
2020-09-29,UST,DGS5,5Y,24
2020-09-30,NYFED,EFFR,ON,9
2020-09-30,NYFED,SOFR,ON,8
2020-09-30,UST,DGS2,2Y,13
2020-09-30,UST,DGS5,5Y,28
2020-10-01,NYFED,EFFR,ON,9
2020-10-01,NYFED,SOFR,ON,8
2020-10-01,UST,DGS2,2Y,14
2020-10-01,UST,DGS5,5Y,27
2020-10-02,NYFED,EFFR,ON,9
2020-10-02,NYFED,SOFR,ON,10
2020-10-02,UST,DGS2,2Y,13
2020-10-02,UST,DGS5,5Y,28
2020-10-05,NYFED,EFFR,ON,9
2020-10-05,NYFED,SOFR,ON,9
2020-10-05,UST,DGS2,2Y,14
2020-10-05,UST,DGS5,5Y,33
2020-10-06,NYFED,EFFR,ON,9
2020-10-06,NYFED,SOFR,ON,10
2020-10-06,UST,DGS2,2Y,14
2020-10-06,UST,DGS5,5Y,32
2020-10-07,NYFED,EFFR,ON,9
2020-10-07,NYFED,SOFR,ON,9
2020-10-07,UST,DGS2,2Y,16
2020-10-07,UST,DGS5,5Y,35
2020-10-08,NYFED,EFFR,ON,9
2020-10-08,NYFED,SOFR,ON,8
2020-10-08,UST,DGS2,2Y,13
2020-10-08,UST,DGS5,5Y,33
2020-10-09,NYFED,EFFR,ON,9
2020-10-09,NYFED,SOFR,ON,9
2020-10-09,UST,DGS2,2Y,16
2020-10-09,UST,DGS5,5Y,34
2020-10-13,NYFED,EFFR,ON,9
2020-10-13,NYFED,SOFR,ON,9
2020-10-13,UST,DGS2,2Y,16
2020-10-13,UST,DGS5,5Y,31
2020-10-14,NYFED,EFFR,ON,9
2020-10-14,NYFED,SOFR,ON,9
2020-10-14,UST,DGS2,2Y,14
2020-10-14,UST,DGS5,5Y,30
2020-10-15,NYFED,EFFR,ON,9
2020-10-15,NYFED,SOFR,ON,10
2020-10-15,UST,DGS2,2Y,14
2020-10-15,UST,DGS5,5Y,32
2020-10-16,NYFED,EFFR,ON,9
2020-10-16,NYFED,SOFR,ON,9
2020-10-16,UST,DGS2,2Y,14
2020-10-16,UST,DGS5,5Y,32
2020-10-19,NYFED,EFFR,ON,9
2020-10-19,NYFED,SOFR,ON,9
2020-10-19,UST,DGS2,2Y,16
2020-10-19,UST,DGS5,5Y,34
2020-10-20,NYFED,EFFR,ON,9
2020-10-20,NYFED,SOFR,ON,8
2020-10-20,UST,DGS2,2Y,14
2020-10-20,UST,DGS5,5Y,34
2020-10-21,NYFED,EFFR,ON,9
2020-10-21,NYFED,SOFR,ON,7
2020-10-21,UST,DGS2,2Y,14
2020-10-21,UST,DGS5,5Y,36
2020-10-22,NYFED,EFFR,ON,9
2020-10-22,NYFED,SOFR,ON,7
2020-10-22,UST,DGS2,2Y,16
2020-10-22,UST,DGS5,5Y,38
2020-10-23,NYFED,EFFR,ON,9
2020-10-23,NYFED,SOFR,ON,8
2020-10-23,UST,DGS2,2Y,18
2020-10-23,UST,DGS5,5Y,37
2020-10-26,NYFED,EFFR,ON,9
2020-10-26,NYFED,SOFR,ON,9
2020-10-26,UST,DGS2,2Y,16
2020-10-26,UST,DGS5,5Y,35
2020-10-27,NYFED,EFFR,ON,9
2020-10-27,NYFED,SOFR,ON,9
2020-10-27,UST,DGS2,2Y,16
2020-10-27,UST,DGS5,5Y,34
2020-10-28,NYFED,EFFR,ON,9
2020-10-28,NYFED,SOFR,ON,8
2020-10-28,UST,DGS2,2Y,16
2020-10-28,UST,DGS5,5Y,34
2020-10-29,NYFED,EFFR,ON,9
2020-10-29,NYFED,SOFR,ON,9
2020-10-29,UST,DGS2,2Y,16
2020-10-29,UST,DGS5,5Y,38
2020-10-30,NYFED,EFFR,ON,9
2020-10-30,NYFED,SOFR,ON,9
2020-10-30,UST,DGS2,2Y,14
2020-10-30,UST,DGS5,5Y,38
2020-11-02,NYFED,EFFR,ON,9
2020-11-02,NYFED,SOFR,ON,11
2020-11-02,UST,DGS2,2Y,16
2020-11-02,UST,DGS5,5Y,38
2020-11-03,NYFED,EFFR,ON,9
2020-11-03,NYFED,SOFR,ON,10
2020-11-03,UST,DGS2,2Y,17
2020-11-03,UST,DGS5,5Y,39
2020-11-04,NYFED,EFFR,ON,9
2020-11-04,NYFED,SOFR,ON,10
2020-11-04,UST,DGS2,2Y,14
2020-11-04,UST,DGS5,5Y,33
2020-11-05,NYFED,EFFR,ON,9
2020-11-05,NYFED,SOFR,ON,11
2020-11-05,UST,DGS2,2Y,14
2020-11-05,UST,DGS5,5Y,33
2020-11-06,NYFED,EFFR,ON,9
2020-11-06,NYFED,SOFR,ON,10
2020-11-06,UST,DGS2,2Y,16
2020-11-06,UST,DGS5,5Y,36
2020-11-09,NYFED,EFFR,ON,9
2020-11-09,NYFED,SOFR,ON,10
2020-11-09,UST,DGS2,2Y,17
2020-11-09,UST,DGS5,5Y,44
2020-11-10,NYFED,EFFR,ON,9
2020-11-10,NYFED,SOFR,ON,10
2020-11-10,UST,DGS2,2Y,19
2020-11-10,UST,DGS5,5Y,46
2020-11-12,NYFED,EFFR,ON,9
2020-11-12,NYFED,SOFR,ON,9
2020-11-12,UST,DGS2,2Y,17
2020-11-12,UST,DGS5,5Y,40
2020-11-13,NYFED,EFFR,ON,9
2020-11-13,NYFED,SOFR,ON,9
2020-11-13,UST,DGS2,2Y,17
2020-11-13,UST,DGS5,5Y,41
2020-11-16,NYFED,EFFR,ON,9
2020-11-16,NYFED,SOFR,ON,10
2020-11-16,UST,DGS2,2Y,19
2020-11-16,UST,DGS5,5Y,41
2020-11-17,NYFED,EFFR,ON,9
2020-11-17,NYFED,SOFR,ON,9
2020-11-17,UST,DGS2,2Y,18
2020-11-17,UST,DGS5,5Y,39
2020-11-18,NYFED,EFFR,ON,9
2020-11-18,NYFED,SOFR,ON,7
2020-11-18,UST,DGS2,2Y,16
2020-11-18,UST,DGS5,5Y,40
2020-11-19,NYFED,EFFR,ON,8
2020-11-19,NYFED,SOFR,ON,6
2020-11-19,UST,DGS2,2Y,18
2020-11-19,UST,DGS5,5Y,39
2020-11-20,NYFED,EFFR,ON,8
2020-11-20,NYFED,SOFR,ON,5
2020-11-20,UST,DGS2,2Y,16
2020-11-20,UST,DGS5,5Y,38
2020-11-23,NYFED,EFFR,ON,8
2020-11-23,NYFED,SOFR,ON,5
2020-11-23,UST,DGS2,2Y,16
2020-11-23,UST,DGS5,5Y,39
2020-11-24,NYFED,EFFR,ON,8
2020-11-24,NYFED,SOFR,ON,7
2020-11-24,UST,DGS2,2Y,16
2020-11-24,UST,DGS5,5Y,39
2020-11-25,NYFED,EFFR,ON,8
2020-11-25,NYFED,SOFR,ON,8
2020-11-25,UST,DGS2,2Y,17
2020-11-25,UST,DGS5,5Y,39
2020-11-27,NYFED,EFFR,ON,8
2020-11-27,NYFED,SOFR,ON,8
2020-11-27,UST,DGS2,2Y,16
2020-11-27,UST,DGS5,5Y,37
2020-11-30,NYFED,EFFR,ON,9
2020-11-30,NYFED,SOFR,ON,9
2020-11-30,UST,DGS2,2Y,16
2020-11-30,UST,DGS5,5Y,36
2020-12-01,NYFED,EFFR,ON,9
2020-12-01,NYFED,SOFR,ON,8
2020-12-01,UST,DGS2,2Y,17
2020-12-01,UST,DGS5,5Y,42
2020-12-02,NYFED,EFFR,ON,9
2020-12-02,NYFED,SOFR,ON,8
2020-12-02,UST,DGS2,2Y,16
2020-12-02,UST,DGS5,5Y,42
2020-12-03,NYFED,EFFR,ON,9
2020-12-03,NYFED,SOFR,ON,8
2020-12-03,UST,DGS2,2Y,16
2020-12-03,UST,DGS5,5Y,40
2020-12-04,NYFED,EFFR,ON,9
2020-12-04,NYFED,SOFR,ON,9
2020-12-04,UST,DGS2,2Y,16
2020-12-04,UST,DGS5,5Y,42
2020-12-07,NYFED,EFFR,ON,9
2020-12-07,NYFED,SOFR,ON,8
2020-12-07,UST,DGS2,2Y,14
2020-12-07,UST,DGS5,5Y,40
2020-12-08,NYFED,EFFR,ON,9
2020-12-08,NYFED,SOFR,ON,7
2020-12-08,UST,DGS2,2Y,14
2020-12-08,UST,DGS5,5Y,39
2020-12-09,NYFED,EFFR,ON,9
2020-12-09,NYFED,SOFR,ON,8
2020-12-09,UST,DGS2,2Y,16
2020-12-09,UST,DGS5,5Y,41
2020-12-10,NYFED,EFFR,ON,9
2020-12-10,NYFED,SOFR,ON,8
2020-12-10,UST,DGS2,2Y,14
2020-12-10,UST,DGS5,5Y,39
2020-12-11,NYFED,EFFR,ON,9
2020-12-11,NYFED,SOFR,ON,8
2020-12-11,UST,DGS2,2Y,11
2020-12-11,UST,DGS5,5Y,37
2020-12-14,NYFED,EFFR,ON,9
2020-12-14,NYFED,SOFR,ON,8
2020-12-14,UST,DGS2,2Y,13
2020-12-14,UST,DGS5,5Y,37
2020-12-15,NYFED,EFFR,ON,9
2020-12-15,NYFED,SOFR,ON,9
2020-12-15,UST,DGS2,2Y,11
2020-12-15,UST,DGS5,5Y,37
2020-12-16,NYFED,EFFR,ON,9
2020-12-16,NYFED,SOFR,ON,9
2020-12-16,UST,DGS2,2Y,13
2020-12-16,UST,DGS5,5Y,37
2020-12-17,NYFED,EFFR,ON,9
2020-12-17,NYFED,SOFR,ON,9
2020-12-17,UST,DGS2,2Y,13
2020-12-17,UST,DGS5,5Y,38
2020-12-18,NYFED,EFFR,ON,9
2020-12-18,NYFED,SOFR,ON,9
2020-12-18,UST,DGS2,2Y,13
2020-12-18,UST,DGS5,5Y,39
2020-12-21,NYFED,EFFR,ON,9
2020-12-21,NYFED,SOFR,ON,9
2020-12-21,UST,DGS2,2Y,13
2020-12-21,UST,DGS5,5Y,39
2020-12-22,NYFED,EFFR,ON,9
2020-12-22,NYFED,SOFR,ON,7
2020-12-22,UST,DGS2,2Y,13
2020-12-22,UST,DGS5,5Y,37
2020-12-23,NYFED,EFFR,ON,9
2020-12-23,NYFED,SOFR,ON,6
2020-12-23,UST,DGS2,2Y,13
2020-12-23,UST,DGS5,5Y,38
2020-12-24,NYFED,EFFR,ON,9
2020-12-24,NYFED,SOFR,ON,8
2020-12-24,UST,DGS2,2Y,13
2020-12-24,UST,DGS5,5Y,37
2020-12-28,NYFED,EFFR,ON,9
2020-12-28,NYFED,SOFR,ON,9
2020-12-28,UST,DGS2,2Y,13
2020-12-28,UST,DGS5,5Y,38
2020-12-29,NYFED,EFFR,ON,9
2020-12-29,NYFED,SOFR,ON,10
2020-12-29,UST,DGS2,2Y,12
2020-12-29,UST,DGS5,5Y,37
2020-12-30,NYFED,EFFR,ON,9
2020-12-30,NYFED,SOFR,ON,9
2020-12-30,UST,DGS2,2Y,12
2020-12-30,UST,DGS5,5Y,37
2020-12-31,NYFED,EFFR,ON,9
2020-12-31,NYFED,SOFR,ON,7
2020-12-31,UST,DGS2,2Y,13
2020-12-31,UST,DGS5,5Y,36
