observation_date,source,series_id,maturity,rate_bps
2023-08-24,UST,DGS2,2Y,498
2023-08-24,UST,DGS5,5Y,439
2023-08-25,NYFED,EFFR,ON,533
2023-08-25,NYFED,SOFR,ON,530
2023-08-25,UST,DGS2,2Y,503
2023-08-25,UST,DGS5,5Y,444
2023-08-28,NYFED,EFFR,ON,533
2023-08-28,NYFED,SOFR,ON,530
2023-08-28,UST,DGS2,2Y,498
2023-08-28,UST,DGS5,5Y,438
2023-08-29,NYFED,EFFR,ON,533
2023-08-29,NYFED,SOFR,ON,530
2023-08-29,UST,DGS2,2Y,487
2023-08-29,UST,DGS5,5Y,426
2023-08-30,NYFED,EFFR,ON,533
2023-08-30,NYFED,SOFR,ON,530
2023-08-30,UST,DGS2,2Y,490
2023-08-30,UST,DGS5,5Y,427
2023-08-31,NYFED,EFFR,ON,533
2023-08-31,NYFED,SOFR,ON,531
2023-08-31,UST,DGS2,2Y,485
2023-08-31,UST,DGS5,5Y,423
2023-09-01,NYFED,EFFR,ON,533
2023-09-01,NYFED,SOFR,ON,531
2023-09-01,UST,DGS2,2Y,487
2023-09-01,UST,DGS5,5Y,429
2023-09-05,NYFED,EFFR,ON,533
2023-09-05,NYFED,SOFR,ON,531
2023-09-05,UST,DGS2,2Y,494
2023-09-05,UST,DGS5,5Y,437
2023-09-06,NYFED,EFFR,ON,533
2023-09-06,NYFED,SOFR,ON,530
2023-09-06,UST,DGS2,2Y,501
2023-09-06,UST,DGS5,5Y,444
2023-09-07,NYFED,EFFR,ON,533
2023-09-07,NYFED,SOFR,ON,531
2023-09-07,UST,DGS2,2Y,494
2023-09-07,UST,DGS5,5Y,438
2023-09-08,NYFED,EFFR,ON,533
2023-09-08,NYFED,SOFR,ON,530
2023-09-08,UST,DGS2,2Y,498
2023-09-08,UST,DGS5,5Y,439
2023-09-11,NYFED,EFFR,ON,533
2023-09-11,NYFED,SOFR,ON,530
2023-09-11,UST,DGS2,2Y,497
2023-09-11,UST,DGS5,5Y,440
2023-09-12,NYFED,EFFR,ON,533
2023-09-12,NYFED,SOFR,ON,530
2023-09-12,UST,DGS2,2Y,498
2023-09-12,UST,DGS5,5Y,441
2023-09-13,NYFED,EFFR,ON,533
2023-09-13,NYFED,SOFR,ON,530
2023-09-13,UST,DGS2,2Y,496
2023-09-13,UST,DGS5,5Y,439
2023-09-14,NYFED,EFFR,ON,533
2023-09-14,NYFED,SOFR,ON,530
2023-09-14,UST,DGS2,2Y,500
2023-09-14,UST,DGS5,5Y,442
2023-09-15,NYFED,EFFR,ON,533
2023-09-15,NYFED,SOFR,ON,531
2023-09-15,UST,DGS2,2Y,502
2023-09-15,UST,DGS5,5Y,445
2023-09-18,NYFED,EFFR,ON,533
2023-09-18,NYFED,SOFR,ON,531
2023-09-18,UST,DGS2,2Y,505
2023-09-18,UST,DGS5,5Y,446
2023-09-19,NYFED,EFFR,ON,533
2023-09-19,NYFED,SOFR,ON,531
2023-09-19,UST,DGS2,2Y,508
2023-09-19,UST,DGS5,5Y,451
2023-09-20,NYFED,EFFR,ON,533
2023-09-20,NYFED,SOFR,ON,530
2023-09-20,UST,DGS2,2Y,512
2023-09-20,UST,DGS5,5Y,452
2023-09-21,NYFED,EFFR,ON,533
2023-09-21,NYFED,SOFR,ON,530
2023-09-21,UST,DGS2,2Y,512
2023-09-21,UST,DGS5,5Y,461
2023-09-22,NYFED,EFFR,ON,533
2023-09-22,NYFED,SOFR,ON,530
2023-09-22,UST,DGS2,2Y,510
2023-09-22,UST,DGS5,5Y,457
2023-09-25,NYFED,EFFR,ON,533
2023-09-25,NYFED,SOFR,ON,531
2023-09-25,UST,DGS2,2Y,509
2023-09-25,UST,DGS5,5Y,462
2023-09-26,NYFED,EFFR,ON,533
2023-09-26,NYFED,SOFR,ON,531
2023-09-26,UST,DGS2,2Y,504
2023-09-26,UST,DGS5,5Y,462
2023-09-27,NYFED,EFFR,ON,533
2023-09-27,NYFED,SOFR,ON,532
2023-09-27,UST,DGS2,2Y,510
2023-09-27,UST,DGS5,5Y,467
2023-09-28,NYFED,EFFR,ON,533
2023-09-28,NYFED,SOFR,ON,531
2023-09-28,UST,DGS2,2Y,504
2023-09-28,UST,DGS5,5Y,462
2023-09-29,NYFED,EFFR,ON,533
2023-09-29,NYFED,SOFR,ON,531
2023-09-29,UST,DGS2,2Y,503
2023-09-29,UST,DGS5,5Y,460
2023-10-02,NYFED,EFFR,ON,533
2023-10-02,NYFED,SOFR,ON,532
2023-10-02,UST,DGS2,2Y,512
2023-10-02,UST,DGS5,5Y,472
2023-10-03,NYFED,EFFR,ON,533
2023-10-03,NYFED,SOFR,ON,533
2023-10-03,UST,DGS2,2Y,515
2023-10-03,UST,DGS5,5Y,480
2023-10-04,NYFED,EFFR,ON,533
2023-10-04,NYFED,SOFR,ON,532
2023-10-04,UST,DGS2,2Y,505
2023-10-04,UST,DGS5,5Y,472
2023-10-05,NYFED,EFFR,ON,533
2023-10-05,NYFED,SOFR,ON,532
2023-10-05,UST,DGS2,2Y,503
2023-10-05,UST,DGS5,5Y,468
2023-10-06,NYFED,EFFR,ON,533
2023-10-06,NYFED,SOFR,ON,531
2023-10-06,UST,DGS2,2Y,508
2023-10-06,UST,DGS5,5Y,475
2023-10-10,NYFED,EFFR,ON,533
2023-10-10,NYFED,SOFR,ON,531
2023-10-10,UST,DGS2,2Y,496
2023-10-10,UST,DGS5,5Y,462
2023-10-11,NYFED,EFFR,ON,533
2023-10-11,NYFED,SOFR,ON,531
2023-10-11,UST,DGS2,2Y,499
2023-10-11,UST,DGS5,5Y,459
2023-10-12,NYFED,EFFR,ON,533
2023-10-12,NYFED,SOFR,ON,531
2023-10-12,UST,DGS2,2Y,506
2023-10-12,UST,DGS5,5Y,469
2023-10-13,NYFED,EFFR,ON,533
2023-10-13,NYFED,SOFR,ON,531
2023-10-13,UST,DGS2,2Y,504
2023-10-13,UST,DGS5,5Y,465
2023-10-16,NYFED,EFFR,ON,533
2023-10-16,NYFED,SOFR,ON,531
2023-10-16,UST,DGS2,2Y,509
2023-10-16,UST,DGS5,5Y,472
2023-10-17,NYFED,EFFR,ON,533
2023-10-17,NYFED,SOFR,ON,531
2023-10-17,UST,DGS2,2Y,519
2023-10-17,UST,DGS5,5Y,486
2023-10-18,NYFED,EFFR,ON,533
2023-10-18,NYFED,SOFR,ON,530
2023-10-18,UST,DGS2,2Y,519
2023-10-18,UST,DGS5,5Y,492
2023-10-19,NYFED,EFFR,ON,533
2023-10-19,NYFED,SOFR,ON,530
2023-10-19,UST,DGS2,2Y,514
2023-10-19,UST,DGS5,5Y,495
2023-10-20,NYFED,EFFR,ON,533
2023-10-20,NYFED,SOFR,ON,530
2023-10-20,UST,DGS2,2Y,507
2023-10-20,UST,DGS5,5Y,486
2023-10-23,NYFED,EFFR,ON,533
2023-10-23,NYFED,SOFR,ON,530
2023-10-23,UST,DGS2,2Y,505
2023-10-23,UST,DGS5,5Y,481
2023-10-24,NYFED,EFFR,ON,533
2023-10-24,NYFED,SOFR,ON,530
2023-10-24,UST,DGS2,2Y,502
2023-10-24,UST,DGS5,5Y,482
2023-10-25,NYFED,EFFR,ON,533
2023-10-25,NYFED,SOFR,ON,530
2023-10-25,UST,DGS2,2Y,508
2023-10-25,UST,DGS5,5Y,489
2023-10-26,NYFED,EFFR,ON,533
2023-10-26,NYFED,SOFR,ON,531
2023-10-26,UST,DGS2,2Y,502
2023-10-26,UST,DGS5,5Y,479
2023-10-27,NYFED,EFFR,ON,533
2023-10-27,NYFED,SOFR,ON,531
2023-10-27,UST,DGS2,2Y,499
2023-10-27,UST,DGS5,5Y,476
2023-10-30,NYFED,EFFR,ON,533
2023-10-30,NYFED,SOFR,ON,531
2023-10-30,UST,DGS2,2Y,503
2023-10-30,UST,DGS5,5Y,480
2023-10-31,NYFED,EFFR,ON,533
2023-10-31,NYFED,SOFR,ON,535
2023-10-31,UST,DGS2,2Y,507
2023-10-31,UST,DGS5,5Y,482
2023-11-01,NYFED,EFFR,ON,533
2023-11-01,NYFED,SOFR,ON,532
2023-11-01,UST,DGS2,2Y,495
2023-11-01,UST,DGS5,5Y,467
2023-11-02,NYFED,EFFR,ON,533
2023-11-02,NYFED,SOFR,ON,533
2023-11-02,UST,DGS2,2Y,498
2023-11-02,UST,DGS5,5Y,465
2023-11-03,NYFED,EFFR,ON,533
2023-11-03,NYFED,SOFR,ON,532
2023-11-03,UST,DGS2,2Y,483
2023-11-03,UST,DGS5,5Y,449
2023-11-06,NYFED,EFFR,ON,533
2023-11-06,NYFED,SOFR,ON,532
2023-11-06,UST,DGS2,2Y,493
2023-11-06,UST,DGS5,5Y,460
2023-11-07,NYFED,EFFR,ON,533
2023-11-07,NYFED,SOFR,ON,532
2023-11-07,UST,DGS2,2Y,491
2023-11-07,UST,DGS5,5Y,453
2023-11-08,NYFED,EFFR,ON,533
2023-11-08,NYFED,SOFR,ON,532
2023-11-08,UST,DGS2,2Y,493
2023-11-08,UST,DGS5,5Y,451
2023-11-09,NYFED,EFFR,ON,533
2023-11-09,NYFED,SOFR,ON,532
2023-11-09,UST,DGS2,2Y,503
2023-11-09,UST,DGS5,5Y,465
2023-11-10,NYFED,EFFR,ON,533
2023-11-10,NYFED,SOFR,ON,532
2023-11-10,UST,DGS2,2Y,504
2023-11-10,UST,DGS5,5Y,465
2023-11-13,NYFED,EFFR,ON,533
2023-11-13,NYFED,SOFR,ON,532
2023-11-13,UST,DGS2,2Y,502
2023-11-13,UST,DGS5,5Y,466
2023-11-14,NYFED,EFFR,ON,533
2023-11-14,NYFED,SOFR,ON,532
2023-11-14,UST,DGS2,2Y,480
2023-11-14,UST,DGS5,5Y,442
2023-11-15,NYFED,EFFR,ON,533
2023-11-15,NYFED,SOFR,ON,532
2023-11-15,UST,DGS2,2Y,490
2023-11-15,UST,DGS5,5Y,452
2023-11-16,NYFED,EFFR,ON,533
2023-11-16,NYFED,SOFR,ON,532
2023-11-16,UST,DGS2,2Y,483
2023-11-16,UST,DGS5,5Y,443
2023-11-17,NYFED,EFFR,ON,533
2023-11-17,NYFED,SOFR,ON,532
2023-11-17,UST,DGS2,2Y,488
2023-11-17,UST,DGS5,5Y,445
2023-11-20,NYFED,EFFR,ON,533
2023-11-20,NYFED,SOFR,ON,531
2023-11-20,UST,DGS2,2Y,489
2023-11-20,UST,DGS5,5Y,444
2023-11-21,NYFED,EFFR,ON,533
2023-11-21,NYFED,SOFR,ON,531
2023-11-21,UST,DGS2,2Y,486
2023-11-21,UST,DGS5,5Y,441
2023-11-22,NYFED,EFFR,ON,533
2023-11-22,NYFED,SOFR,ON,531
2023-11-22,UST,DGS2,2Y,489
2023-11-22,UST,DGS5,5Y,444
2023-11-24,NYFED,EFFR,ON,533
2023-11-24,NYFED,SOFR,ON,532
2023-11-24,UST,DGS2,2Y,492
2023-11-24,UST,DGS5,5Y,449
2023-11-27,NYFED,EFFR,ON,533
2023-11-27,NYFED,SOFR,ON,532
2023-11-27,UST,DGS2,2Y,484
2023-11-27,UST,DGS5,5Y,438
2023-11-28,NYFED,EFFR,ON,533
2023-11-28,NYFED,SOFR,ON,532
2023-11-28,UST,DGS2,2Y,473
2023-11-28,UST,DGS5,5Y,429
2023-11-29,NYFED,EFFR,ON,533
2023-11-29,NYFED,SOFR,ON,531
2023-11-29,UST,DGS2,2Y,464
2023-11-29,UST,DGS5,5Y,422
2023-11-30,NYFED,EFFR,ON,533
2023-11-30,NYFED,SOFR,ON,533
2023-11-30,UST,DGS2,2Y,473
2023-11-30,UST,DGS5,5Y,431
2023-12-01,NYFED,EFFR,ON,533
2023-12-01,NYFED,SOFR,ON,539
2023-12-01,UST,DGS2,2Y,456
2023-12-01,UST,DGS5,5Y,414
2023-12-04,NYFED,EFFR,ON,533
2023-12-04,NYFED,SOFR,ON,537
2023-12-04,UST,DGS2,2Y,464
2023-12-04,UST,DGS5,5Y,423
2023-12-05,NYFED,EFFR,ON,533
2023-12-05,NYFED,SOFR,ON,533
2023-12-05,UST,DGS2,2Y,457
2023-12-05,UST,DGS5,5Y,414
2023-12-06,NYFED,EFFR,ON,533
2023-12-06,NYFED,SOFR,ON,532
2023-12-06,UST,DGS2,2Y,460
2023-12-06,UST,DGS5,5Y,412
2023-12-07,NYFED,EFFR,ON,533
2023-12-07,NYFED,SOFR,ON,532
2023-12-07,UST,DGS2,2Y,458
2023-12-07,UST,DGS5,5Y,411
2023-12-08,NYFED,EFFR,ON,533
2023-12-08,NYFED,SOFR,ON,532
2023-12-08,UST,DGS2,2Y,471
2023-12-08,UST,DGS5,5Y,424
2023-12-11,NYFED,EFFR,ON,533
2023-12-11,NYFED,SOFR,ON,532
2023-12-11,UST,DGS2,2Y,471
2023-12-11,UST,DGS5,5Y,425
2023-12-12,NYFED,EFFR,ON,533
2023-12-12,NYFED,SOFR,ON,531
2023-12-12,UST,DGS2,2Y,473
2023-12-12,UST,DGS5,5Y,423
2023-12-13,NYFED,EFFR,ON,533
2023-12-13,NYFED,SOFR,ON,531
2023-12-13,UST,DGS2,2Y,446
2023-12-13,UST,DGS5,5Y,400
2023-12-14,NYFED,EFFR,ON,533
2023-12-14,NYFED,SOFR,ON,531
2023-12-14,UST,DGS2,2Y,437
2023-12-14,UST,DGS5,5Y,390
2023-12-15,NYFED,EFFR,ON,533
2023-12-15,NYFED,SOFR,ON,532
2023-12-15,UST,DGS2,2Y,444
2023-12-15,UST,DGS5,5Y,391
2023-12-18,NYFED,EFFR,ON,533
2023-12-18,NYFED,SOFR,ON,532
2023-12-18,UST,DGS2,2Y,443
2023-12-18,UST,DGS5,5Y,394
2023-12-19,NYFED,EFFR,ON,533
2023-12-19,NYFED,SOFR,ON,531
2023-12-19,UST,DGS2,2Y,441
2023-12-19,UST,DGS5,5Y,394
2023-12-20,NYFED,EFFR,ON,533
2023-12-20,NYFED,SOFR,ON,531
2023-12-20,UST,DGS2,2Y,434
2023-12-20,UST,DGS5,5Y,386
2023-12-21,NYFED,EFFR,ON,533
2023-12-21,NYFED,SOFR,ON,531
2023-12-21,UST,DGS2,2Y,433
2023-12-21,UST,DGS5,5Y,387
2023-12-22,NYFED,EFFR,ON,533
2023-12-22,NYFED,SOFR,ON,532
2023-12-22,UST,DGS2,2Y,431
2023-12-22,UST,DGS5,5Y,387
2023-12-26,NYFED,EFFR,ON,533
2023-12-26,NYFED,SOFR,ON,535
2023-12-26,UST,DGS2,2Y,426
2023-12-26,UST,DGS5,5Y,389
2023-12-27,NYFED,EFFR,ON,533
2023-12-27,NYFED,SOFR,ON,539
2023-12-27,UST,DGS2,2Y,420
2023-12-27,UST,DGS5,5Y,378
2023-12-28,NYFED,EFFR,ON,533
2023-12-28,NYFED,SOFR,ON,540
2023-12-28,UST,DGS2,2Y,426
2023-12-28,UST,DGS5,5Y,383
2023-12-29,NYFED,EFFR,ON,533
2023-12-29,NYFED,SOFR,ON,538
2023-12-29,UST,DGS2,2Y,423
2023-12-29,UST,DGS5,5Y,384
